phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,255,21.png,positive,extinction,2
globalratings,255,14.png,extinction,positive,2
globalratings,255,4.png,extinction,negative,4
globalratings,255,11.png,extinction,negative,9
globalratings,255,1.png,extinction,neutral,7
globalratings,255,24.png,neutral,extinction,10
globalratings,255,3.png,positive,extinction,9
globalratings,255,9.png,extinction,positive,11
globalratings,255,10.png,negative,extinction,10
globalratings,255,7.png,negative,extinction,15
globalratings,255,12.png,negative,extinction,15
globalratings,255,18.png,neutral,extinction,11
globalratings,255,8.png,extinction,negative,3
globalratings,255,26.png,neutral,extinction,16
globalratings,255,17.png,positive,extinction,8
globalratings,255,23.png,extinction,neutral,4
globalratings,255,5.png,extinction,neutral,14
globalratings,255,20.png,extinction,positive,15
c2ratings,255,3.png,positive,extinction,10
c2ratings,255,5.png,extinction,neutral,13
c2ratings,255,24.png,neutral,extinction,14
c2ratings,255,1.png,extinction,neutral,7
c2ratings,255,8.png,extinction,negative,3
c2ratings,255,4.png,extinction,negative,4
c2ratings,255,11.png,extinction,negative,11
c2ratings,255,23.png,extinction,neutral,7
c2ratings,255,9.png,extinction,positive,14
c2ratings,255,14.png,extinction,positive,3
c2ratings,255,12.png,negative,extinction,15
c2ratings,255,20.png,extinction,positive,13
c2ratings,255,10.png,negative,extinction,11
c2ratings,255,7.png,negative,extinction,15
c2ratings,255,26.png,neutral,extinction,16
c2ratings,255,17.png,positive,extinction,7
c2ratings,255,18.png,neutral,extinction,10
c2ratings,255,21.png,positive,extinction,2
c1ratings,255,26.png,neutral,extinction,16
c1ratings,255,24.png,neutral,extinction,14
c1ratings,255,23.png,extinction,neutral,7
c1ratings,255,18.png,neutral,extinction,11
c1ratings,255,14.png,extinction,positive,2
c1ratings,255,7.png,negative,extinction,15
c1ratings,255,21.png,positive,extinction,2
c1ratings,255,20.png,extinction,positive,11
c1ratings,255,8.png,extinction,negative,5
c1ratings,255,10.png,negative,extinction,11
c1ratings,255,12.png,negative,extinction,11
c1ratings,255,1.png,extinction,neutral,5
c1ratings,255,4.png,extinction,negative,5
c1ratings,255,9.png,extinction,positive,13
c1ratings,255,3.png,positive,extinction,8
c1ratings,255,5.png,extinction,neutral,11
c1ratings,255,17.png,positive,extinction,7
c1ratings,255,11.png,extinction,negative,9
