phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,256,1,1,2,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,256,1,2,2,1,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,256,1,3,2,NA,NA,NA,9280.JPG,5250.JPG,0,None,None,None,None
trials,256,1,4,2,NA,NA,NA,5870.JPG,5720.JPG,0,None,None,None,None
trials,256,1,5,2,1,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,256,1,6,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,7,2,2,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,256,1,8,2,NA,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,256,1,9,2,1,neutral,acquisition,7090.JPG,3.png,0,None,None,None,None
trials,256,1,10,2,3,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,256,1,11,2,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,256,1,12,2,1,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,256,1,13,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,14,2,NA,NA,NA,19.png,15.png,0,None,None,None,None
trials,256,1,15,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,16,2,1,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,256,1,17,2,NA,NA,NA,9280.JPG,5250.JPG,0,None,None,None,None
trials,256,1,18,2,NA,NA,NA,9000.JPG,empty.png,0,None,None,None,None
trials,256,1,19,2,NA,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,256,1,20,2,NA,NA,NA,empty.png,9000.JPG,0,None,None,None,None
trials,256,1,21,2,1,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,256,1,22,2,1,positive,acquisition,1540.JPG,24.png,0,None,None,None,None
trials,256,1,23,2,1,negative,acquisition,2900.1.JPG,8.png,0,None,None,None,None
trials,256,1,24,2,2,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,256,1,25,2,NA,NA,NA,22.png,6.png,0,None,None,None,None
trials,256,1,26,2,NA,NA,NA,5780.JPG,5611.JPG,0,None,None,None,None
trials,256,1,27,2,1,negative,acquisition,3300.JPG,21.png,0,None,None,None,None
trials,256,1,28,2,1,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,256,1,29,2,NA,NA,NA,22.png,6.png,0,None,None,None,None
trials,256,1,30,2,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,256,1,31,2,NA,NA,NA,5780.JPG,5611.JPG,0,None,None,None,None
trials,256,1,32,2,2,negative,acquisition,2900.1.JPG,8.png,0,None,None,None,None
trials,256,1,33,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,34,2,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,256,1,35,2,1,neutral,acquisition,7233.JPG,1.png,0,None,None,None,None
trials,256,1,36,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,37,2,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,256,1,38,2,2,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,256,1,39,2,2,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,256,1,40,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,256,1,41,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,42,2,NA,NA,NA,5870.JPG,5720.JPG,0,None,None,None,None
trials,256,1,43,2,2,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,256,1,44,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,256,1,45,2,1,positive,acquisition,1620.JPG,17.png,0,None,None,None,None
trials,256,1,46,2,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,256,1,47,2,NA,NA,NA,5970.JPG,empty.png,0,None,None,None,None
trials,256,1,48,2,2,neutral,acquisition,7090.JPG,3.png,0,None,None,None,None
trials,256,1,49,2,3,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,256,1,50,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,51,2,NA,NA,NA,19.png,15.png,0,None,None,None,None
trials,256,1,52,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,53,2,3,negative,acquisition,2900.1.JPG,8.png,0,None,None,None,None
trials,256,1,54,2,1,negative,acquisition,3181.JPG,7.png,0,None,None,None,None
trials,256,1,55,2,1,neutral,acquisition,7705.JPG,18.png,0,None,None,None,None
trials,256,1,56,2,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,256,1,57,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,58,2,2,neutral,acquisition,7233.JPG,1.png,0,None,None,None,None
trials,256,1,59,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,60,2,2,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,256,1,61,2,1,negative,extinction,empty.png,14.png,0,None,None,None,None
trials,256,1,62,2,1,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,256,1,63,2,NA,NA,NA,22.png,6.png,0,None,None,None,None
trials,256,1,64,2,NA,NA,NA,5870.JPG,5720.JPG,0,None,None,None,None
trials,256,1,65,2,2,positive,acquisition,1540.JPG,24.png,0,None,None,None,None
trials,256,1,66,2,3,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,256,1,67,2,2,positive,acquisition,1620.JPG,17.png,0,None,None,None,None
trials,256,1,68,2,2,negative,extinction,empty.png,14.png,0,None,None,None,None
trials,256,1,69,2,4,neutral,extinction,empty.png,10.png,1,2,6,6,None
trials,256,1,70,2,3,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,256,1,71,2,2,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,256,1,72,2,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,256,1,73,2,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,256,1,74,2,NA,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,256,1,75,2,1,neutral,extinction,empty.png,11.png,0,None,None,None,None
trials,256,1,76,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,77,2,3,positive,acquisition,1620.JPG,17.png,0,None,None,None,None
trials,256,1,78,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,256,1,79,2,NA,NA,NA,5780.JPG,5611.JPG,0,None,None,None,None
