phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,295,1,1,2,1,positive,extinction,empty.png,9.png,0,None,None,None,None
trials,295,1,2,2,NA,NA,NA,5611.JPG,5970.JPG,0,None,None,None,None
trials,295,1,3,2,NA,NA,NA,5870.JPG,9000.JPG,0,None,None,None,None
trials,295,1,4,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,295,1,5,2,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,295,1,6,2,1,neutral,acquisition,7233.JPG,14.png,0,None,None,None,None
trials,295,1,7,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,295,1,8,2,1,negative,extinction,empty.png,4.png,0,None,None,None,None
trials,295,1,9,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,295,1,10,2,1,negative,acquisition,2750.JPG,10.png,0,None,None,None,None
trials,295,1,11,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,295,1,12,2,NA,NA,NA,13.png,15.png,0,None,None,None,None
trials,295,1,13,2,1,neutral,acquisition,7035.JPG,20.png,0,None,None,None,None
trials,295,1,14,2,1,neutral,extinction,empty.png,17.png,0,None,None,None,None
trials,295,1,15,2,1,negative,acquisition,2399.JPG,12.png,0,None,None,None,None
trials,295,1,16,2,1,positive,acquisition,1440.JPG,7.png,0,None,None,None,None
trials,295,1,17,2,1,positive,extinction,empty.png,18.png,0,None,None,None,None
trials,295,1,18,2,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,295,1,19,2,NA,NA,NA,27.png,6.png,0,None,None,None,None
trials,295,1,20,2,2,neutral,extinction,empty.png,17.png,0,None,None,None,None
trials,295,1,21,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,295,1,22,2,1,neutral,extinction,empty.png,8.png,0,None,None,None,None
trials,295,1,23,2,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,295,1,24,2,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,295,1,25,2,2,neutral,acquisition,7233.JPG,14.png,0,None,None,None,None
trials,295,1,26,2,1,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,295,1,27,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,295,1,28,2,2,positive,extinction,empty.png,9.png,0,None,None,None,None
trials,295,1,29,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,295,1,30,2,1,positive,acquisition,1604.JPG,24.png,0,None,None,None,None
trials,295,1,31,2,2,negative,acquisition,2750.JPG,10.png,0,None,None,None,None
trials,295,1,32,2,1,negative,acquisition,2900.1.JPG,5.png,0,None,None,None,None
trials,295,1,33,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,295,1,34,2,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,295,1,35,2,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,295,1,36,2,3,positive,extinction,empty.png,9.png,0,None,None,None,None
trials,295,1,37,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,295,1,38,2,2,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,295,1,39,2,2,positive,extinction,empty.png,18.png,0,None,None,None,None
trials,295,1,40,2,2,negative,extinction,empty.png,4.png,0,None,None,None,None
trials,295,1,41,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,295,1,42,2,2,neutral,extinction,empty.png,8.png,0,None,None,None,None
