phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,293,1,1,1,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,293,1,2,1,NA,NA,NA,5660.JPG,9000.JPG,0,None,None,None,None
trials,293,1,3,1,1,negative,extinction,14.png,empty.png,0,None,None,None,None
trials,293,1,4,1,NA,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,293,1,5,1,1,negative,acquisition,7.png,2141.JPG,0,None,None,None,None
trials,293,1,6,1,1,neutral,acquisition,21.png,7002.JPG,0,None,None,None,None
trials,293,1,7,1,NA,NA,NA,19.png,22.png,0,None,None,None,None
trials,293,1,8,1,1,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,293,1,9,1,1,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,293,1,10,1,1,positive,extinction,24.png,empty.png,0,None,None,None,None
trials,293,1,11,1,NA,NA,NA,19.png,22.png,0,None,None,None,None
trials,293,1,12,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,293,1,13,1,1,positive,acquisition,23.png,1460.JPG,0,None,None,None,None
trials,293,1,14,1,1,neutral,acquisition,4.png,7080.JPG,0,None,None,None,None
trials,293,1,15,1,1,negative,acquisition,26.png,2750.JPG,0,None,None,None,None
trials,293,1,16,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,293,1,17,1,2,positive,extinction,24.png,empty.png,0,None,None,None,None
trials,293,1,18,1,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,293,1,19,1,1,positive,acquisition,18.png,1440.JPG,0,None,None,None,None
trials,293,1,20,1,1,positive,extinction,8.png,empty.png,0,None,None,None,None
trials,293,1,21,1,NA,NA,NA,5611.JPG,5970.JPG,0,None,None,None,None
trials,293,1,22,1,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,293,1,23,1,2,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,293,1,24,1,3,positive,extinction,24.png,empty.png,0,None,None,None,None
trials,293,1,25,1,1,neutral,extinction,12.png,empty.png,0,None,None,None,None
trials,293,1,26,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,293,1,27,1,2,neutral,extinction,12.png,empty.png,0,None,None,None,None
trials,293,1,28,1,1,negative,acquisition,11.png,2100.JPG,0,None,None,None,None
trials,293,1,29,1,2,negative,extinction,14.png,empty.png,0,None,None,None,None
trials,293,1,30,1,NA,NA,NA,5611.JPG,5970.JPG,0,None,None,None,None
trials,293,1,31,1,NA,NA,NA,16.png,13.png,0,None,None,None,None
trials,293,1,32,1,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,293,1,33,1,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,293,1,34,1,NA,NA,NA,5660.JPG,9000.JPG,0,None,None,None,None
trials,293,1,35,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,293,1,36,1,2,positive,acquisition,23.png,1460.JPG,0,None,None,None,None
trials,293,1,37,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,293,1,38,1,1,negative,extinction,20.png,empty.png,0,None,None,None,None
trials,293,1,39,1,1,neutral,acquisition,5.png,7035.JPG,0,None,None,None,None
trials,293,1,40,1,3,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,293,1,41,1,NA,NA,NA,16.png,13.png,0,None,None,None,None
trials,293,1,42,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,293,1,43,1,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,293,1,44,1,NA,NA,NA,6.png,empty.png,0,None,None,None,None
