phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,279,1.png,negative,extinction,14
globalratings,279,18.png,neutral,extinction,11
globalratings,279,12.png,positive,extinction,13
globalratings,279,21.png,neutral,extinction,9
globalratings,279,8.png,extinction,positive,12
globalratings,279,26.png,negative,extinction,9
globalratings,279,17.png,positive,extinction,10
globalratings,279,24.png,extinction,neutral,9
globalratings,279,5.png,extinction,positive,16
globalratings,279,4.png,positive,extinction,13
globalratings,279,20.png,extinction,positive,13
globalratings,279,14.png,extinction,negative,6
globalratings,279,9.png,extinction,negative,9
globalratings,279,23.png,extinction,neutral,12
globalratings,279,10.png,extinction,neutral,9
globalratings,279,7.png,negative,extinction,10
globalratings,279,3.png,neutral,extinction,12
globalratings,279,11.png,extinction,negative,12
c2ratings,279,20.png,extinction,positive,15
c2ratings,279,9.png,extinction,negative,5
c2ratings,279,5.png,extinction,positive,13
c2ratings,279,7.png,negative,extinction,9
c2ratings,279,26.png,negative,extinction,9
c2ratings,279,17.png,positive,extinction,9
c2ratings,279,11.png,extinction,negative,1
c2ratings,279,21.png,neutral,extinction,9
c2ratings,279,10.png,extinction,neutral,8
c2ratings,279,1.png,negative,extinction,9
c2ratings,279,14.png,extinction,negative,3
c2ratings,279,18.png,neutral,extinction,10
c2ratings,279,23.png,extinction,neutral,13
c2ratings,279,8.png,extinction,positive,15
c2ratings,279,4.png,positive,extinction,10
c2ratings,279,24.png,extinction,neutral,10
c2ratings,279,3.png,neutral,extinction,9
c2ratings,279,12.png,positive,extinction,9
c1ratings,279,3.png,neutral,extinction,10
c1ratings,279,5.png,extinction,positive,10
c1ratings,279,20.png,extinction,positive,10
c1ratings,279,11.png,extinction,negative,12
c1ratings,279,18.png,neutral,extinction,12
c1ratings,279,17.png,positive,extinction,16
c1ratings,279,14.png,extinction,negative,7
c1ratings,279,8.png,extinction,positive,10
c1ratings,279,10.png,extinction,neutral,9
c1ratings,279,7.png,negative,extinction,5
c1ratings,279,26.png,negative,extinction,6
c1ratings,279,4.png,positive,extinction,13
c1ratings,279,12.png,positive,extinction,12
c1ratings,279,24.png,extinction,neutral,8
c1ratings,279,1.png,negative,extinction,5
c1ratings,279,23.png,extinction,neutral,10
c1ratings,279,9.png,extinction,negative,8
c1ratings,279,21.png,neutral,extinction,9
