phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,288,17.png,extinction,positive,0
globalratings,288,23.png,extinction,neutral,18
globalratings,288,3.png,extinction,negative,1
globalratings,288,26.png,neutral,extinction,2
globalratings,288,5.png,extinction,neutral,9
globalratings,288,1.png,negative,extinction,9
globalratings,288,4.png,neutral,extinction,11
globalratings,288,21.png,positive,extinction,13
globalratings,288,8.png,extinction,positive,14
globalratings,288,7.png,extinction,negative,0
globalratings,288,20.png,extinction,neutral,13
globalratings,288,9.png,positive,extinction,10
globalratings,288,18.png,extinction,negative,2
globalratings,288,14.png,negative,extinction,0
globalratings,288,24.png,neutral,extinction,18
globalratings,288,11.png,negative,extinction,0
globalratings,288,10.png,positive,extinction,18
globalratings,288,12.png,extinction,positive,13
c2ratings,288,8.png,extinction,positive,18
c2ratings,288,11.png,negative,extinction,1
c2ratings,288,14.png,negative,extinction,1
c2ratings,288,4.png,neutral,extinction,12
c2ratings,288,23.png,extinction,neutral,18
c2ratings,288,7.png,extinction,negative,2
c2ratings,288,26.png,neutral,extinction,1
c2ratings,288,20.png,extinction,neutral,12
c2ratings,288,10.png,positive,extinction,16
c2ratings,288,17.png,extinction,positive,0
c2ratings,288,24.png,neutral,extinction,16
c2ratings,288,12.png,extinction,positive,10
c2ratings,288,1.png,negative,extinction,10
c2ratings,288,18.png,extinction,negative,1
c2ratings,288,3.png,extinction,negative,2
c2ratings,288,5.png,extinction,neutral,9
c2ratings,288,21.png,positive,extinction,15
c2ratings,288,9.png,positive,extinction,12
c1ratings,288,8.png,extinction,positive,16
c1ratings,288,10.png,positive,extinction,18
c1ratings,288,26.png,neutral,extinction,4
c1ratings,288,12.png,extinction,positive,8
c1ratings,288,11.png,negative,extinction,0
c1ratings,288,5.png,extinction,neutral,6
c1ratings,288,4.png,neutral,extinction,9
c1ratings,288,23.png,extinction,neutral,18
c1ratings,288,24.png,neutral,extinction,17
c1ratings,288,21.png,positive,extinction,17
c1ratings,288,18.png,extinction,negative,2
c1ratings,288,9.png,positive,extinction,12
c1ratings,288,20.png,extinction,neutral,11
c1ratings,288,1.png,negative,extinction,1
c1ratings,288,3.png,extinction,negative,3
c1ratings,288,7.png,extinction,negative,3
c1ratings,288,17.png,extinction,positive,2
c1ratings,288,14.png,negative,extinction,1
