phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,264,8.png,positive,extinction,5
globalratings,264,23.png,extinction,negative,12
globalratings,264,1.png,negative,extinction,0
globalratings,264,14.png,neutral,extinction,7
globalratings,264,11.png,neutral,extinction,18
globalratings,264,3.png,extinction,neutral,4
globalratings,264,24.png,negative,extinction,5
globalratings,264,7.png,positive,extinction,18
globalratings,264,4.png,extinction,positive,5
globalratings,264,9.png,negative,extinction,0
globalratings,264,5.png,extinction,neutral,18
globalratings,264,18.png,extinction,negative,2
globalratings,264,10.png,positive,extinction,18
globalratings,264,20.png,extinction,negative,18
globalratings,264,26.png,extinction,positive,3
globalratings,264,12.png,neutral,extinction,18
globalratings,264,17.png,extinction,neutral,14
globalratings,264,21.png,extinction,positive,18
c2ratings,264,5.png,extinction,neutral,18
c2ratings,264,4.png,extinction,positive,9
c2ratings,264,1.png,negative,extinction,3
c2ratings,264,9.png,negative,extinction,3
c2ratings,264,11.png,neutral,extinction,18
c2ratings,264,26.png,extinction,positive,6
c2ratings,264,20.png,extinction,negative,18
c2ratings,264,21.png,extinction,positive,18
c2ratings,264,17.png,extinction,neutral,13
c2ratings,264,7.png,positive,extinction,18
c2ratings,264,14.png,neutral,extinction,8
c2ratings,264,10.png,positive,extinction,18
c2ratings,264,23.png,extinction,negative,11
c2ratings,264,8.png,positive,extinction,4
c2ratings,264,12.png,neutral,extinction,18
c2ratings,264,18.png,extinction,negative,5
c2ratings,264,24.png,negative,extinction,4
c2ratings,264,3.png,extinction,neutral,6
c1ratings,264,23.png,extinction,negative,18
c1ratings,264,8.png,positive,extinction,5
c1ratings,264,4.png,extinction,positive,3
c1ratings,264,26.png,extinction,positive,7
c1ratings,264,5.png,extinction,neutral,18
c1ratings,264,11.png,neutral,extinction,18
c1ratings,264,17.png,extinction,neutral,8
c1ratings,264,3.png,extinction,neutral,8
c1ratings,264,1.png,negative,extinction,3
c1ratings,264,9.png,negative,extinction,1
c1ratings,264,21.png,extinction,positive,18
c1ratings,264,14.png,neutral,extinction,6
c1ratings,264,24.png,negative,extinction,3
c1ratings,264,20.png,extinction,negative,18
c1ratings,264,7.png,positive,extinction,18
c1ratings,264,10.png,positive,extinction,18
c1ratings,264,12.png,neutral,extinction,18
c1ratings,264,18.png,extinction,negative,6
