phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,268,21.png,positive,extinction,14
globalratings,268,4.png,extinction,positive,15
globalratings,268,8.png,extinction,negative,7
globalratings,268,11.png,extinction,negative,8
globalratings,268,5.png,extinction,positive,14
globalratings,268,7.png,neutral,extinction,9
globalratings,268,3.png,negative,extinction,0
globalratings,268,10.png,neutral,extinction,9
globalratings,268,18.png,extinction,positive,16
globalratings,268,14.png,extinction,negative,4
globalratings,268,12.png,extinction,neutral,9
globalratings,268,1.png,positive,extinction,17
globalratings,268,23.png,negative,extinction,0
globalratings,268,17.png,positive,extinction,18
globalratings,268,24.png,negative,extinction,13
globalratings,268,9.png,neutral,extinction,14
globalratings,268,20.png,extinction,neutral,10
globalratings,268,26.png,extinction,neutral,10
c2ratings,268,17.png,positive,extinction,13
c2ratings,268,4.png,extinction,positive,13
c2ratings,268,12.png,extinction,neutral,18
c2ratings,268,8.png,extinction,negative,5
c2ratings,268,14.png,extinction,negative,7
c2ratings,268,20.png,extinction,neutral,15
c2ratings,268,21.png,positive,extinction,15
c2ratings,268,3.png,negative,extinction,4
c2ratings,268,9.png,neutral,extinction,8
c2ratings,268,18.png,extinction,positive,8
c2ratings,268,1.png,positive,extinction,13
c2ratings,268,26.png,extinction,neutral,5
c2ratings,268,10.png,neutral,extinction,8
c2ratings,268,23.png,negative,extinction,12
c2ratings,268,11.png,extinction,negative,6
c2ratings,268,24.png,negative,extinction,13
c2ratings,268,7.png,neutral,extinction,14
c2ratings,268,5.png,extinction,positive,17
c1ratings,268,1.png,positive,extinction,16
c1ratings,268,4.png,extinction,positive,10
c1ratings,268,7.png,neutral,extinction,14
c1ratings,268,26.png,extinction,neutral,2
c1ratings,268,20.png,extinction,neutral,9
c1ratings,268,5.png,extinction,positive,13
c1ratings,268,18.png,extinction,positive,8
c1ratings,268,17.png,positive,extinction,8
c1ratings,268,11.png,extinction,negative,8
c1ratings,268,23.png,negative,extinction,5
c1ratings,268,8.png,extinction,negative,4
c1ratings,268,9.png,neutral,extinction,9
c1ratings,268,24.png,negative,extinction,13
c1ratings,268,3.png,negative,extinction,3
c1ratings,268,21.png,positive,extinction,11
c1ratings,268,12.png,extinction,neutral,18
c1ratings,268,14.png,extinction,negative,18
c1ratings,268,10.png,neutral,extinction,9
