phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,267,1,1,2,1,negative,acquisition,9432.JPG,24.png,0,None,None,None,None
trials,267,1,2,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,3,2,1,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,267,1,4,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,267,1,5,2,NA,NA,NA,5720.JPG,5970.JPG,0,None,None,None,None
trials,267,1,6,2,1,positive,acquisition,1590.JPG,17.png,0,None,None,None,None
trials,267,1,7,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,8,2,NA,NA,NA,19.png,15.png,0,None,None,None,None
trials,267,1,9,2,2,positive,acquisition,1590.JPG,17.png,0,None,None,None,None
trials,267,1,10,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,11,2,1,negative,acquisition,3300.JPG,12.png,0,None,None,None,None
trials,267,1,12,2,1,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,267,1,13,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,14,2,2,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,267,1,15,2,1,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,267,1,16,2,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,267,1,17,2,2,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,267,1,18,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,19,2,1,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,267,1,20,2,1,positive,acquisition,1540.JPG,5.png,0,None,None,None,None
trials,267,1,21,2,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,267,1,22,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,23,2,1,negative,acquisition,9265.JPG,14.png,0,None,None,None,None
trials,267,1,24,2,1,positive,extinction,empty.png,10.png,0,None,None,None,None
trials,267,1,25,2,2,negative,acquisition,9265.JPG,14.png,0,None,None,None,None
trials,267,1,26,2,1,neutral,extinction,empty.png,23.png,0,None,None,None,None
trials,267,1,27,2,NA,NA,NA,empty.png,9280.JPG,0,None,None,None,None
trials,267,1,28,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,29,2,NA,NA,NA,5720.JPG,5970.JPG,0,None,None,None,None
trials,267,1,30,2,2,positive,extinction,empty.png,10.png,0,None,None,None,None
trials,267,1,31,2,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,267,1,32,2,1,neutral,acquisition,7009.JPG,26.png,0,None,None,None,None
trials,267,1,33,2,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,267,1,34,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,35,2,1,positive,acquisition,1604.JPG,4.png,0,None,None,None,None
trials,267,1,36,2,NA,NA,NA,9000.JPG,5780.JPG,0,None,None,None,None
trials,267,1,37,2,2,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,267,1,38,2,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,267,1,39,2,NA,NA,NA,empty.png,9280.JPG,0,None,None,None,None
trials,267,1,40,2,2,positive,acquisition,1540.JPG,5.png,0,None,None,None,None
trials,267,1,41,2,1,negative,extinction,empty.png,7.png,0,None,None,None,None
trials,267,1,42,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,43,2,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,267,1,44,2,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,267,1,45,2,3,positive,acquisition,1590.JPG,17.png,0,None,None,None,None
trials,267,1,46,2,1,neutral,acquisition,7080.JPG,11.png,0,None,None,None,None
trials,267,1,47,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,267,1,48,2,2,positive,acquisition,1604.JPG,4.png,0,None,None,None,None
trials,267,1,49,2,2,neutral,acquisition,7080.JPG,11.png,0,None,None,None,None
trials,267,1,50,2,2,neutral,acquisition,7009.JPG,26.png,0,None,None,None,None
trials,267,1,51,2,NA,NA,NA,5720.JPG,5970.JPG,0,None,None,None,None
trials,267,1,52,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,267,1,53,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,54,2,NA,NA,NA,5660.JPG,5870.JPG,0,None,None,None,None
trials,267,1,55,2,NA,NA,NA,25.png,27.png,0,None,None,None,None
trials,267,1,56,2,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,267,1,57,2,3,positive,acquisition,1604.JPG,4.png,0,None,None,None,None
trials,267,1,58,2,NA,NA,NA,19.png,15.png,0,None,None,None,None
trials,267,1,59,2,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,267,1,60,2,4,positive,acquisition,1604.JPG,4.png,1,0,1,0,None
trials,267,1,61,2,2,negative,acquisition,9432.JPG,24.png,0,None,None,None,None
trials,267,1,62,2,1,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,267,1,63,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,64,2,NA,NA,NA,19.png,15.png,0,None,None,None,None
trials,267,1,65,2,NA,NA,NA,empty.png,9280.JPG,0,None,None,None,None
trials,267,1,66,2,NA,NA,NA,25.png,27.png,0,None,None,None,None
trials,267,1,67,2,2,negative,extinction,empty.png,7.png,0,None,None,None,None
trials,267,1,68,2,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,267,1,69,2,2,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,267,1,70,2,3,neutral,acquisition,7009.JPG,26.png,0,None,None,None,None
trials,267,1,71,2,NA,NA,NA,9000.JPG,5780.JPG,0,None,None,None,None
trials,267,1,72,2,3,positive,extinction,empty.png,10.png,0,None,None,None,None
trials,267,1,73,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,74,2,2,neutral,extinction,empty.png,23.png,0,None,None,None,None
trials,267,1,75,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,267,1,76,2,4,positive,extinction,empty.png,10.png,1,1,4,6,None
trials,267,1,77,2,NA,NA,NA,5660.JPG,5870.JPG,0,None,None,None,None
trials,267,1,78,2,3,negative,acquisition,9432.JPG,24.png,0,None,None,None,None
trials,267,1,79,2,3,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,267,1,80,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,81,2,3,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,267,1,82,2,3,neutral,extinction,empty.png,23.png,0,None,None,None,None
trials,267,1,83,2,3,neutral,acquisition,7080.JPG,11.png,0,None,None,None,None
trials,267,1,84,2,1,positive,extinction,empty.png,18.png,0,None,None,None,None
trials,267,1,85,2,2,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,267,1,86,2,4,neutral,acquisition,7009.JPG,26.png,1,0,0,10,None
trials,267,1,87,2,NA,NA,NA,5660.JPG,5870.JPG,0,None,None,None,None
trials,267,1,88,2,NA,NA,NA,25.png,27.png,0,None,None,None,None
trials,267,1,89,2,3,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,267,1,90,2,2,negative,acquisition,3300.JPG,12.png,0,None,None,None,None
trials,267,1,91,2,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,267,1,92,2,3,negative,acquisition,9265.JPG,14.png,0,None,None,None,None
trials,267,1,93,2,3,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,267,1,94,2,3,negative,acquisition,3300.JPG,12.png,0,None,None,None,None
trials,267,1,95,2,NA,NA,NA,9000.JPG,5780.JPG,0,None,None,None,None
trials,267,1,96,2,1,neutral,acquisition,7090.JPG,20.png,0,None,None,None,None
trials,267,1,97,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,98,2,3,negative,extinction,empty.png,7.png,0,None,None,None,None
trials,267,1,99,2,3,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,267,1,100,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,101,2,3,positive,acquisition,1540.JPG,5.png,0,None,None,None,None
trials,267,1,102,2,4,negative,extinction,empty.png,9.png,1,0,0,0,None
trials,267,1,103,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,104,2,4,neutral,extinction,empty.png,21.png,1,0,1,1,None
trials,267,1,105,2,2,positive,extinction,empty.png,18.png,0,None,None,None,None
trials,267,1,106,2,2,neutral,acquisition,7090.JPG,20.png,0,None,None,None,None
trials,267,1,107,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,267,1,108,2,4,negative,acquisition,3300.JPG,12.png,1,10,10,0,None
trials,267,1,109,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,267,1,110,2,3,positive,extinction,empty.png,18.png,0,None,None,None,None
trials,267,1,111,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,1,112,2,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,267,1,113,2,3,neutral,acquisition,7090.JPG,20.png,0,None,None,None,None
trials,267,1,114,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,2,1,2,4,neutral,acquisition,7090.JPG,20.png,0,None,None,None,None
trials,267,2,2,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,267,2,3,2,4,neutral,extinction,empty.png,23.png,0,None,None,None,None
trials,267,2,4,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,2,5,2,5,negative,acquisition,3300.JPG,12.png,0,None,None,None,None
trials,267,2,6,2,5,positive,acquisition,1604.JPG,4.png,0,None,None,None,None
trials,267,2,7,2,4,negative,extinction,empty.png,7.png,0,None,None,None,None
trials,267,2,8,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,267,2,9,2,4,positive,acquisition,1540.JPG,5.png,0,None,None,None,None
trials,267,2,10,2,4,neutral,acquisition,7080.JPG,11.png,0,None,None,None,None
trials,267,2,11,2,4,positive,extinction,empty.png,18.png,0,None,None,None,None
trials,267,2,12,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,2,13,2,4,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,267,2,14,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,267,2,15,2,4,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,267,2,16,2,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,267,2,17,2,5,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,267,2,18,2,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,267,2,19,2,5,neutral,extinction,empty.png,23.png,0,None,None,None,None
trials,267,2,20,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,2,21,2,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,267,2,22,2,5,neutral,acquisition,7080.JPG,11.png,0,None,None,None,None
trials,267,2,23,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,2,24,2,5,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,267,2,25,2,NA,NA,NA,9280.JPG,empty.png,0,None,None,None,None
trials,267,2,26,2,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,267,2,27,2,4,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,267,2,28,2,6,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,267,2,29,2,NA,NA,NA,5720.JPG,5970.JPG,0,None,None,None,None
trials,267,2,30,2,5,positive,acquisition,1540.JPG,5.png,0,None,None,None,None
trials,267,2,31,2,4,positive,acquisition,1590.JPG,17.png,0,None,None,None,None
trials,267,2,32,2,5,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,267,2,33,2,5,positive,extinction,empty.png,10.png,0,None,None,None,None
trials,267,2,34,2,6,negative,acquisition,3300.JPG,12.png,0,None,None,None,None
trials,267,2,35,2,6,positive,acquisition,1540.JPG,5.png,0,None,None,None,None
trials,267,2,36,2,5,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,267,2,37,2,5,positive,extinction,empty.png,18.png,0,None,None,None,None
trials,267,2,38,2,7,positive,acquisition,1540.JPG,5.png,1,0,10,0,None
trials,267,2,39,2,6,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,267,2,40,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,2,41,2,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,267,2,42,2,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,267,2,43,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,267,2,44,2,7,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,267,2,45,2,NA,NA,NA,5660.JPG,5870.JPG,0,None,None,None,None
trials,267,2,46,2,NA,NA,NA,25.png,27.png,0,None,None,None,None
trials,267,2,47,2,4,negative,acquisition,9265.JPG,14.png,0,None,None,None,None
trials,267,2,48,2,NA,NA,NA,9000.JPG,5780.JPG,0,None,None,None,None
trials,267,2,49,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,267,2,50,2,NA,NA,NA,25.png,27.png,0,None,None,None,None
trials,267,2,51,2,5,neutral,acquisition,7009.JPG,26.png,0,None,None,None,None
trials,267,2,52,2,NA,NA,NA,9280.JPG,empty.png,0,None,None,None,None
trials,267,2,53,2,5,negative,extinction,empty.png,7.png,0,None,None,None,None
