phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,303,3.png,negative,extinction,4
globalratings,303,11.png,neutral,extinction,5
globalratings,303,10.png,positive,extinction,6
globalratings,303,26.png,extinction,neutral,8
globalratings,303,8.png,extinction,positive,1
globalratings,303,18.png,extinction,negative,2
globalratings,303,5.png,neutral,extinction,10
globalratings,303,17.png,negative,extinction,5
globalratings,303,20.png,positive,extinction,11
globalratings,303,1.png,extinction,positive,5
globalratings,303,14.png,extinction,negative,6
globalratings,303,12.png,positive,extinction,9
globalratings,303,4.png,neutral,extinction,2
globalratings,303,7.png,negative,extinction,11
globalratings,303,21.png,extinction,positive,4
globalratings,303,23.png,extinction,neutral,10
globalratings,303,24.png,extinction,neutral,9
globalratings,303,9.png,extinction,negative,1
c2ratings,303,21.png,extinction,positive,4
c2ratings,303,17.png,negative,extinction,6
c2ratings,303,12.png,positive,extinction,9
c2ratings,303,7.png,negative,extinction,10
c2ratings,303,4.png,neutral,extinction,3
c2ratings,303,8.png,extinction,positive,2
c2ratings,303,1.png,extinction,positive,1
c2ratings,303,5.png,neutral,extinction,9
c2ratings,303,9.png,extinction,negative,2
c2ratings,303,11.png,neutral,extinction,7
c2ratings,303,18.png,extinction,negative,2
c2ratings,303,14.png,extinction,negative,6
c2ratings,303,10.png,positive,extinction,8
c2ratings,303,26.png,extinction,neutral,8
c2ratings,303,20.png,positive,extinction,11
c2ratings,303,23.png,extinction,neutral,6
c2ratings,303,24.png,extinction,neutral,5
c2ratings,303,3.png,negative,extinction,3
c1ratings,303,8.png,extinction,positive,0
c1ratings,303,12.png,positive,extinction,6
c1ratings,303,17.png,negative,extinction,7
c1ratings,303,3.png,negative,extinction,4
c1ratings,303,14.png,extinction,negative,6
c1ratings,303,20.png,positive,extinction,8
c1ratings,303,24.png,extinction,neutral,4
c1ratings,303,18.png,extinction,negative,10
c1ratings,303,9.png,extinction,negative,3
c1ratings,303,4.png,neutral,extinction,2
c1ratings,303,23.png,extinction,neutral,7
c1ratings,303,26.png,extinction,neutral,6
c1ratings,303,5.png,neutral,extinction,8
c1ratings,303,21.png,extinction,positive,3
c1ratings,303,7.png,negative,extinction,9
c1ratings,303,11.png,neutral,extinction,7
c1ratings,303,10.png,positive,extinction,4
c1ratings,303,1.png,extinction,positive,2
