phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,286,10.png,extinction,positive,15
globalratings,286,8.png,extinction,positive,15
globalratings,286,1.png,extinction,positive,16
globalratings,286,9.png,neutral,extinction,6
globalratings,286,21.png,extinction,neutral,4
globalratings,286,11.png,positive,extinction,8
globalratings,286,23.png,negative,extinction,13
globalratings,286,5.png,negative,extinction,13
globalratings,286,4.png,neutral,extinction,15
globalratings,286,24.png,extinction,negative,16
globalratings,286,26.png,extinction,negative,8
globalratings,286,12.png,neutral,extinction,16
globalratings,286,14.png,extinction,neutral,9
globalratings,286,3.png,positive,extinction,17
globalratings,286,20.png,extinction,neutral,5
globalratings,286,17.png,extinction,negative,16
globalratings,286,7.png,negative,extinction,7
globalratings,286,18.png,positive,extinction,13
c2ratings,286,17.png,extinction,negative,14
c2ratings,286,26.png,extinction,negative,6
c2ratings,286,1.png,extinction,positive,14
c2ratings,286,3.png,positive,extinction,16
c2ratings,286,20.png,extinction,neutral,6
c2ratings,286,9.png,neutral,extinction,7
c2ratings,286,23.png,negative,extinction,13
c2ratings,286,10.png,extinction,positive,14
c2ratings,286,7.png,negative,extinction,5
c2ratings,286,24.png,extinction,negative,17
c2ratings,286,4.png,neutral,extinction,14
c2ratings,286,12.png,neutral,extinction,15
c2ratings,286,8.png,extinction,positive,10
c2ratings,286,5.png,negative,extinction,13
c2ratings,286,11.png,positive,extinction,6
c2ratings,286,21.png,extinction,neutral,4
c2ratings,286,18.png,positive,extinction,12
c2ratings,286,14.png,extinction,neutral,13
c1ratings,286,4.png,neutral,extinction,11
c1ratings,286,1.png,extinction,positive,12
c1ratings,286,10.png,extinction,positive,13
c1ratings,286,7.png,negative,extinction,7
c1ratings,286,20.png,extinction,neutral,10
c1ratings,286,17.png,extinction,negative,12
c1ratings,286,18.png,positive,extinction,14
c1ratings,286,5.png,negative,extinction,14
c1ratings,286,12.png,neutral,extinction,17
c1ratings,286,8.png,extinction,positive,9
c1ratings,286,26.png,extinction,negative,7
c1ratings,286,9.png,neutral,extinction,11
c1ratings,286,21.png,extinction,neutral,10
c1ratings,286,11.png,positive,extinction,10
c1ratings,286,23.png,negative,extinction,12
c1ratings,286,14.png,extinction,neutral,9
c1ratings,286,24.png,extinction,negative,14
c1ratings,286,3.png,positive,extinction,17
