phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,299,1,1,2,NA,NA,NA,5660.JPG,9280.JPG,0,None,None,None,None
trials,299,1,2,2,NA,NA,NA,5611.JPG,5870.JPG,0,None,None,None,None
trials,299,1,3,2,1,positive,acquisition,1604.JPG,24.png,0,None,None,None,None
trials,299,1,4,2,1,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,299,1,5,2,1,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,299,1,6,2,1,neutral,acquisition,7035.JPG,1.png,0,None,None,None,None
trials,299,1,7,2,1,positive,extinction,empty.png,10.png,0,None,None,None,None
trials,299,1,8,2,NA,NA,NA,5660.JPG,9280.JPG,0,None,None,None,None
trials,299,1,9,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,299,1,10,2,NA,NA,NA,27.png,13.png,0,None,None,None,None
trials,299,1,11,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,299,1,12,2,2,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,299,1,13,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,299,1,14,2,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,299,1,15,2,1,negative,acquisition,2141.JPG,17.png,0,None,None,None,None
trials,299,1,16,2,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,299,1,17,2,NA,NA,NA,9000.JPG,empty.png,0,None,None,None,None
trials,299,1,18,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,299,1,19,2,1,positive,extinction,empty.png,7.png,0,None,None,None,None
trials,299,1,20,2,1,negative,acquisition,9331.JPG,18.png,0,None,None,None,None
trials,299,1,21,2,1,positive,acquisition,1463.JPG,8.png,0,None,None,None,None
trials,299,1,22,2,2,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,299,1,23,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,299,1,24,2,1,neutral,extinction,empty.png,14.png,0,None,None,None,None
trials,299,1,25,2,1,negative,acquisition,2900.1.JPG,9.png,0,None,None,None,None
trials,299,1,26,2,1,neutral,acquisition,7009.JPG,3.png,0,None,None,None,None
trials,299,1,27,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,299,1,28,2,NA,NA,NA,5970.JPG,5250.JPG,0,None,None,None,None
trials,299,1,29,2,NA,NA,NA,5660.JPG,9280.JPG,0,None,None,None,None
trials,299,1,30,2,1,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,299,1,31,2,NA,NA,NA,19.png,22.png,0,None,None,None,None
trials,299,1,32,2,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,299,1,33,2,1,neutral,acquisition,7004.JPG,20.png,0,None,None,None,None
trials,299,1,34,2,NA,NA,NA,27.png,13.png,0,None,None,None,None
trials,299,1,35,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,299,1,36,2,NA,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,299,1,37,2,NA,NA,NA,5970.JPG,5250.JPG,0,None,None,None,None
trials,299,1,38,2,NA,NA,NA,5611.JPG,5870.JPG,0,None,None,None,None
trials,299,1,39,2,2,neutral,acquisition,7004.JPG,20.png,0,None,None,None,None
trials,299,1,40,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,299,1,41,2,1,positive,acquisition,1460.JPG,26.png,0,None,None,None,None
trials,299,1,42,2,NA,NA,NA,5970.JPG,5250.JPG,0,None,None,None,None
trials,299,1,43,2,1,neutral,extinction,empty.png,12.png,0,None,None,None,None
trials,299,1,44,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,299,1,45,2,2,positive,acquisition,1604.JPG,24.png,0,None,None,None,None
trials,299,1,46,2,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,299,1,47,2,2,positive,extinction,empty.png,10.png,0,None,None,None,None
trials,299,1,48,2,1,negative,extinction,empty.png,4.png,0,None,None,None,None
trials,299,1,49,2,3,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,299,1,50,2,3,positive,extinction,empty.png,10.png,0,None,None,None,None
trials,299,1,51,2,2,negative,acquisition,2900.1.JPG,9.png,0,None,None,None,None
trials,299,1,52,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,299,1,53,2,2,positive,acquisition,1460.JPG,26.png,0,None,None,None,None
trials,299,1,54,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
