phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,303,1,1,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,303,1,2,2,NA,NA,NA,6.png,2.png,0,None,None,None,None
trials,303,1,3,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,303,1,4,2,NA,NA,NA,6.png,2.png,0,None,None,None,None
trials,303,1,5,2,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,303,1,6,2,1,positive,acquisition,1590.JPG,20.png,0,None,None,None,None
trials,303,1,7,2,1,positive,acquisition,1500.JPG,10.png,0,None,None,None,None
trials,303,1,8,2,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,303,1,9,2,2,positive,acquisition,1590.JPG,20.png,0,None,None,None,None
trials,303,1,10,2,1,negative,extinction,empty.png,14.png,0,None,None,None,None
trials,303,1,11,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,303,1,12,2,1,neutral,extinction,empty.png,23.png,0,None,None,None,None
trials,303,1,13,2,1,neutral,acquisition,7080.JPG,5.png,0,None,None,None,None
trials,303,1,14,2,1,positive,extinction,empty.png,8.png,0,None,None,None,None
trials,303,1,15,2,NA,NA,NA,16.png,25.png,0,None,None,None,None
trials,303,1,16,2,NA,NA,NA,5780.JPG,9280.JPG,0,None,None,None,None
trials,303,1,17,2,1,neutral,acquisition,7025.JPG,11.png,0,None,None,None,None
trials,303,1,18,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,303,1,19,2,2,negative,extinction,empty.png,14.png,0,None,None,None,None
trials,303,1,20,2,1,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,303,1,21,2,1,neutral,extinction,empty.png,26.png,0,None,None,None,None
trials,303,1,22,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,303,1,23,2,2,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,303,1,24,2,1,negative,acquisition,3300.JPG,3.png,0,None,None,None,None
trials,303,1,25,2,2,neutral,extinction,empty.png,26.png,0,None,None,None,None
trials,303,1,26,2,1,negative,acquisition,9432.JPG,7.png,0,None,None,None,None
trials,303,1,27,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,303,1,28,2,1,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,303,1,29,2,3,positive,acquisition,1590.JPG,20.png,0,None,None,None,None
trials,303,1,30,2,2,negative,acquisition,3300.JPG,3.png,0,None,None,None,None
