phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,256,17.png,positive,extinction,7
globalratings,256,1.png,neutral,extinction,15
globalratings,256,9.png,extinction,negative,14
globalratings,256,12.png,positive,extinction,18
globalratings,256,21.png,negative,extinction,6
globalratings,256,20.png,extinction,negative,7
globalratings,256,14.png,extinction,negative,3
globalratings,256,26.png,extinction,positive,1
globalratings,256,5.png,extinction,positive,16
globalratings,256,18.png,neutral,extinction,16
globalratings,256,11.png,extinction,neutral,14
globalratings,256,4.png,extinction,neutral,8
globalratings,256,24.png,positive,extinction,18
globalratings,256,10.png,extinction,neutral,16
globalratings,256,23.png,extinction,positive,18
globalratings,256,7.png,negative,extinction,17
globalratings,256,3.png,neutral,extinction,11
globalratings,256,8.png,negative,extinction,6
c2ratings,256,8.png,negative,extinction,1
c2ratings,256,20.png,extinction,negative,2
c2ratings,256,21.png,negative,extinction,10
c2ratings,256,18.png,neutral,extinction,8
c2ratings,256,7.png,negative,extinction,12
c2ratings,256,10.png,extinction,neutral,15
c2ratings,256,5.png,extinction,positive,16
c2ratings,256,4.png,extinction,neutral,12
c2ratings,256,3.png,neutral,extinction,12
c2ratings,256,23.png,extinction,positive,14
c2ratings,256,11.png,extinction,neutral,7
c2ratings,256,17.png,positive,extinction,9
c2ratings,256,24.png,positive,extinction,16
c2ratings,256,26.png,extinction,positive,10
c2ratings,256,1.png,neutral,extinction,10
c2ratings,256,9.png,extinction,negative,15
c2ratings,256,14.png,extinction,negative,4
c2ratings,256,12.png,positive,extinction,14
c1ratings,256,1.png,neutral,extinction,2
c1ratings,256,24.png,positive,extinction,7
c1ratings,256,18.png,neutral,extinction,5
c1ratings,256,4.png,extinction,neutral,12
c1ratings,256,12.png,positive,extinction,14
c1ratings,256,26.png,extinction,positive,8
c1ratings,256,3.png,neutral,extinction,15
c1ratings,256,5.png,extinction,positive,11
c1ratings,256,8.png,negative,extinction,11
c1ratings,256,10.png,extinction,neutral,5
c1ratings,256,20.png,extinction,negative,16
c1ratings,256,23.png,extinction,positive,17
c1ratings,256,9.png,extinction,negative,8
c1ratings,256,21.png,negative,extinction,1
c1ratings,256,14.png,extinction,negative,2
c1ratings,256,11.png,extinction,neutral,9
c1ratings,256,7.png,negative,extinction,10
c1ratings,256,17.png,positive,extinction,3
