phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,259,9.png,extinction,neutral,11
globalratings,259,20.png,extinction,negative,6
globalratings,259,18.png,extinction,neutral,11
globalratings,259,5.png,neutral,extinction,17
globalratings,259,12.png,positive,extinction,18
globalratings,259,26.png,extinction,positive,7
globalratings,259,17.png,negative,extinction,9
globalratings,259,23.png,positive,extinction,18
globalratings,259,8.png,neutral,extinction,6
globalratings,259,10.png,neutral,extinction,10
globalratings,259,1.png,extinction,negative,17
globalratings,259,21.png,negative,extinction,9
globalratings,259,4.png,negative,extinction,15
globalratings,259,11.png,positive,extinction,8
globalratings,259,3.png,extinction,neutral,7
globalratings,259,24.png,extinction,positive,7
globalratings,259,14.png,extinction,positive,14
globalratings,259,7.png,extinction,negative,17
c2ratings,259,5.png,neutral,extinction,18
c2ratings,259,1.png,extinction,negative,17
c2ratings,259,17.png,negative,extinction,10
c2ratings,259,23.png,positive,extinction,18
c2ratings,259,8.png,neutral,extinction,7
c2ratings,259,20.png,extinction,negative,6
c2ratings,259,7.png,extinction,negative,17
c2ratings,259,10.png,neutral,extinction,11
c2ratings,259,18.png,extinction,neutral,16
c2ratings,259,9.png,extinction,neutral,13
c2ratings,259,11.png,positive,extinction,5
c2ratings,259,14.png,extinction,positive,10
c2ratings,259,21.png,negative,extinction,8
c2ratings,259,24.png,extinction,positive,12
c2ratings,259,4.png,negative,extinction,15
c2ratings,259,3.png,extinction,neutral,12
c2ratings,259,26.png,extinction,positive,3
c2ratings,259,12.png,positive,extinction,13
c1ratings,259,7.png,extinction,negative,14
c1ratings,259,17.png,negative,extinction,8
c1ratings,259,21.png,negative,extinction,9
c1ratings,259,14.png,extinction,positive,12
c1ratings,259,11.png,positive,extinction,8
c1ratings,259,12.png,positive,extinction,15
c1ratings,259,5.png,neutral,extinction,17
c1ratings,259,8.png,neutral,extinction,9
c1ratings,259,24.png,extinction,positive,11
c1ratings,259,1.png,extinction,negative,18
c1ratings,259,4.png,negative,extinction,16
c1ratings,259,9.png,extinction,neutral,14
c1ratings,259,26.png,extinction,positive,2
c1ratings,259,3.png,extinction,neutral,7
c1ratings,259,18.png,extinction,neutral,13
c1ratings,259,20.png,extinction,negative,4
c1ratings,259,10.png,neutral,extinction,8
c1ratings,259,23.png,positive,extinction,18
