phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,265,17.png,neutral,extinction,8
globalratings,265,14.png,extinction,neutral,12
globalratings,265,26.png,extinction,positive,11
globalratings,265,21.png,extinction,negative,3
globalratings,265,20.png,positive,extinction,13
globalratings,265,12.png,extinction,neutral,2
globalratings,265,10.png,negative,extinction,0
globalratings,265,4.png,extinction,negative,11
globalratings,265,5.png,neutral,extinction,14
globalratings,265,9.png,positive,extinction,6
globalratings,265,23.png,extinction,neutral,13
globalratings,265,8.png,neutral,extinction,6
globalratings,265,24.png,positive,extinction,4
globalratings,265,11.png,extinction,negative,10
globalratings,265,1.png,negative,extinction,8
globalratings,265,3.png,negative,extinction,9
globalratings,265,7.png,extinction,positive,12
globalratings,265,18.png,extinction,positive,11
c2ratings,265,9.png,positive,extinction,6
c2ratings,265,5.png,neutral,extinction,7
c2ratings,265,20.png,positive,extinction,9
c2ratings,265,1.png,negative,extinction,11
c2ratings,265,14.png,extinction,neutral,12
c2ratings,265,23.png,extinction,neutral,13
c2ratings,265,10.png,negative,extinction,4
c2ratings,265,11.png,extinction,negative,13
c2ratings,265,17.png,neutral,extinction,6
c2ratings,265,24.png,positive,extinction,3
c2ratings,265,8.png,neutral,extinction,2
c2ratings,265,3.png,negative,extinction,3
c2ratings,265,18.png,extinction,positive,12
c2ratings,265,4.png,extinction,negative,11
c2ratings,265,26.png,extinction,positive,12
c2ratings,265,12.png,extinction,neutral,8
c2ratings,265,21.png,extinction,negative,9
c2ratings,265,7.png,extinction,positive,13
c1ratings,265,8.png,neutral,extinction,8
c1ratings,265,10.png,negative,extinction,7
c1ratings,265,12.png,extinction,neutral,8
c1ratings,265,17.png,neutral,extinction,8
c1ratings,265,20.png,positive,extinction,14
c1ratings,265,4.png,extinction,negative,5
c1ratings,265,5.png,neutral,extinction,8
c1ratings,265,7.png,extinction,positive,8
c1ratings,265,21.png,extinction,negative,5
c1ratings,265,14.png,extinction,neutral,6
c1ratings,265,3.png,negative,extinction,4
c1ratings,265,24.png,positive,extinction,3
c1ratings,265,9.png,positive,extinction,10
c1ratings,265,23.png,extinction,neutral,6
c1ratings,265,1.png,negative,extinction,8
c1ratings,265,26.png,extinction,positive,6
c1ratings,265,18.png,extinction,positive,8
c1ratings,265,11.png,extinction,negative,6
