phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,252,1,1,1,1,positive,extinction,10.png,empty.png,0,None,None,None,None
trials,252,1,2,1,1,negative,acquisition,26.png,9265.JPG,0,None,None,None,None
trials,252,1,3,1,1,neutral,acquisition,17.png,7004.JPG,0,None,None,None,None
trials,252,1,4,1,NA,NA,NA,27.png,empty.png,0,None,None,None,None
trials,252,1,5,1,NA,NA,NA,5970.JPG,9280.JPG,0,None,None,None,None
trials,252,1,6,1,1,positive,acquisition,5.png,1604.JPG,0,None,None,None,None
trials,252,1,7,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,252,1,8,1,1,positive,acquisition,14.png,1440.JPG,0,None,None,None,None
trials,252,1,9,1,1,negative,acquisition,9.png,9432.JPG,0,None,None,None,None
trials,252,1,10,1,NA,NA,NA,19.png,25.png,0,None,None,None,None
trials,252,1,11,1,1,positive,acquisition,12.png,1500.JPG,0,None,None,None,None
trials,252,1,12,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,252,1,13,1,1,neutral,extinction,23.png,empty.png,0,None,None,None,None
trials,252,1,14,1,NA,NA,NA,5660.JPG,5720.JPG,0,None,None,None,None
trials,252,1,15,1,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,252,1,16,1,2,negative,acquisition,9.png,9432.JPG,0,None,None,None,None
trials,252,1,17,1,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,252,1,18,1,2,positive,acquisition,14.png,1440.JPG,0,None,None,None,None
trials,252,1,19,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,252,1,20,1,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,252,1,21,1,2,positive,acquisition,5.png,1604.JPG,0,None,None,None,None
trials,252,1,22,1,NA,NA,NA,6.png,22.png,0,None,None,None,None
trials,252,1,23,1,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,252,1,24,1,NA,NA,NA,6.png,22.png,0,None,None,None,None
trials,252,1,25,1,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,252,1,26,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,252,1,27,1,1,negative,extinction,21.png,empty.png,0,None,None,None,None
trials,252,1,28,1,1,positive,extinction,20.png,empty.png,0,None,None,None,None
trials,252,1,29,1,1,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,252,1,30,1,NA,NA,NA,5660.JPG,5720.JPG,0,None,None,None,None
trials,252,1,31,1,2,positive,extinction,10.png,empty.png,0,None,None,None,None
trials,252,1,32,1,1,negative,extinction,24.png,empty.png,0,None,None,None,None
trials,252,1,33,1,1,neutral,acquisition,18.png,7035.JPG,0,None,None,None,None
trials,252,1,34,1,2,positive,extinction,20.png,empty.png,0,None,None,None,None
trials,252,1,35,1,3,positive,acquisition,14.png,1440.JPG,0,None,None,None,None
trials,252,1,36,1,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,252,1,37,1,2,positive,acquisition,12.png,1500.JPG,0,None,None,None,None
trials,252,1,38,1,1,negative,acquisition,3.png,2900.1.JPG,0,None,None,None,None
trials,252,1,39,1,1,neutral,acquisition,7.png,7009.JPG,0,None,None,None,None
trials,252,1,40,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,252,1,41,1,2,neutral,acquisition,7.png,7009.JPG,0,None,None,None,None
trials,252,1,42,1,1,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,252,1,43,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,252,1,44,1,NA,NA,NA,5660.JPG,5720.JPG,0,None,None,None,None
trials,252,1,45,1,2,negative,acquisition,3.png,2900.1.JPG,0,None,None,None,None
trials,252,1,46,1,NA,NA,NA,5870.JPG,5611.JPG,0,None,None,None,None
trials,252,1,47,1,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,252,1,48,1,2,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,252,1,49,1,2,neutral,acquisition,17.png,7004.JPG,0,None,None,None,None
trials,252,1,50,1,2,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,252,1,51,1,NA,NA,NA,5870.JPG,5611.JPG,0,None,None,None,None
trials,252,1,52,1,1,neutral,extinction,8.png,empty.png,0,None,None,None,None
trials,252,1,53,1,3,negative,acquisition,9.png,9432.JPG,0,None,None,None,None
trials,252,1,54,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,252,1,55,1,NA,NA,NA,5870.JPG,5611.JPG,0,None,None,None,None
trials,252,1,56,1,1,negative,extinction,1.png,empty.png,0,None,None,None,None
