phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,299,12.png,extinction,neutral,14
globalratings,299,14.png,extinction,neutral,10
globalratings,299,3.png,neutral,extinction,17
globalratings,299,11.png,extinction,negative,7
globalratings,299,24.png,positive,extinction,11
globalratings,299,10.png,extinction,positive,10
globalratings,299,20.png,neutral,extinction,11
globalratings,299,26.png,positive,extinction,8
globalratings,299,5.png,extinction,positive,8
globalratings,299,8.png,positive,extinction,6
globalratings,299,1.png,neutral,extinction,7
globalratings,299,7.png,extinction,positive,12
globalratings,299,17.png,negative,extinction,11
globalratings,299,9.png,negative,extinction,6
globalratings,299,23.png,extinction,negative,9
globalratings,299,18.png,negative,extinction,7
globalratings,299,4.png,extinction,negative,8
globalratings,299,21.png,extinction,neutral,11
c2ratings,299,1.png,neutral,extinction,7
c2ratings,299,18.png,negative,extinction,9
c2ratings,299,23.png,extinction,negative,10
c2ratings,299,7.png,extinction,positive,9
c2ratings,299,5.png,extinction,positive,8
c2ratings,299,8.png,positive,extinction,7
c2ratings,299,24.png,positive,extinction,7
c2ratings,299,9.png,negative,extinction,7
c2ratings,299,14.png,extinction,neutral,7
c2ratings,299,11.png,extinction,negative,9
c2ratings,299,10.png,extinction,positive,9
c2ratings,299,21.png,extinction,neutral,13
c2ratings,299,4.png,extinction,negative,5
c2ratings,299,20.png,neutral,extinction,8
c2ratings,299,12.png,extinction,neutral,16
c2ratings,299,3.png,neutral,extinction,15
c2ratings,299,17.png,negative,extinction,10
c2ratings,299,26.png,positive,extinction,8
c1ratings,299,11.png,extinction,negative,5
c1ratings,299,14.png,extinction,neutral,8
c1ratings,299,24.png,positive,extinction,13
c1ratings,299,17.png,negative,extinction,9
c1ratings,299,3.png,neutral,extinction,11
c1ratings,299,20.png,neutral,extinction,14
c1ratings,299,18.png,negative,extinction,10
c1ratings,299,8.png,positive,extinction,14
c1ratings,299,10.png,extinction,positive,9
c1ratings,299,4.png,extinction,negative,11
c1ratings,299,7.png,extinction,positive,9
c1ratings,299,23.png,extinction,negative,9
c1ratings,299,5.png,extinction,positive,8
c1ratings,299,9.png,negative,extinction,8
c1ratings,299,26.png,positive,extinction,10
c1ratings,299,1.png,neutral,extinction,9
c1ratings,299,21.png,extinction,neutral,7
c1ratings,299,12.png,extinction,neutral,10
