phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,294,1,1,1,1,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,294,1,2,1,1,neutral,extinction,5.png,empty.png,0,None,None,None,None
trials,294,1,3,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,4,1,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,294,1,5,1,1,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,294,1,6,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,7,1,1,negative,acquisition,14.png,2399.JPG,0,None,None,None,None
trials,294,1,8,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,9,1,NA,NA,NA,16.png,13.png,0,None,None,None,None
trials,294,1,10,1,1,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,294,1,11,1,1,negative,extinction,20.png,empty.png,0,None,None,None,None
trials,294,1,12,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,294,1,13,1,NA,NA,NA,22.png,2.png,0,None,None,None,None
trials,294,1,14,1,NA,NA,NA,5870.JPG,9000.JPG,0,None,None,None,None
trials,294,1,15,1,1,positive,acquisition,11.png,1620.JPG,0,None,None,None,None
trials,294,1,16,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,17,1,1,neutral,acquisition,9.png,7175.JPG,0,None,None,None,None
trials,294,1,18,1,1,positive,acquisition,17.png,1600.JPG,0,None,None,None,None
trials,294,1,19,1,2,positive,acquisition,11.png,1620.JPG,0,None,None,None,None
trials,294,1,20,1,1,negative,acquisition,10.png,9041.JPG,0,None,None,None,None
trials,294,1,21,1,2,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,294,1,22,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,23,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,294,1,24,1,2,neutral,acquisition,9.png,7175.JPG,0,None,None,None,None
trials,294,1,25,1,NA,NA,NA,5780.JPG,5970.JPG,0,None,None,None,None
trials,294,1,26,1,1,positive,acquisition,24.png,1440.JPG,0,None,None,None,None
trials,294,1,27,1,2,positive,acquisition,17.png,1600.JPG,0,None,None,None,None
trials,294,1,28,1,2,negative,acquisition,10.png,9041.JPG,0,None,None,None,None
trials,294,1,29,1,2,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,294,1,30,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,31,1,3,neutral,acquisition,9.png,7175.JPG,0,None,None,None,None
trials,294,1,32,1,1,negative,acquisition,23.png,2750.JPG,0,None,None,None,None
trials,294,1,33,1,NA,NA,NA,19.png,27.png,0,None,None,None,None
trials,294,1,34,1,3,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,294,1,35,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,36,1,1,neutral,acquisition,21.png,7705.JPG,0,None,None,None,None
trials,294,1,37,1,3,positive,acquisition,17.png,1600.JPG,0,None,None,None,None
trials,294,1,38,1,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,294,1,39,1,1,positive,extinction,8.png,empty.png,0,None,None,None,None
trials,294,1,40,1,NA,NA,NA,5870.JPG,9000.JPG,0,None,None,None,None
trials,294,1,41,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,42,1,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,294,1,43,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,44,1,2,negative,acquisition,23.png,2750.JPG,0,None,None,None,None
trials,294,1,45,1,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,294,1,46,1,1,negative,extinction,1.png,empty.png,0,None,None,None,None
trials,294,1,47,1,3,negative,acquisition,10.png,9041.JPG,0,None,None,None,None
trials,294,1,48,1,2,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,294,1,49,1,2,negative,acquisition,14.png,2399.JPG,0,None,None,None,None
trials,294,1,50,1,2,negative,extinction,20.png,empty.png,0,None,None,None,None
trials,294,1,51,1,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,294,1,52,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,294,1,53,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,54,1,3,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,294,1,55,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,294,1,56,1,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,294,1,57,1,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,294,1,58,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,59,1,1,negative,extinction,4.png,empty.png,0,None,None,None,None
trials,294,1,60,1,2,positive,acquisition,24.png,1440.JPG,0,None,None,None,None
trials,294,1,61,1,1,neutral,extinction,3.png,empty.png,0,None,None,None,None
trials,294,1,62,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,294,1,63,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,64,1,NA,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,294,1,65,1,NA,NA,NA,5870.JPG,9000.JPG,0,None,None,None,None
trials,294,1,66,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,67,1,3,negative,acquisition,23.png,2750.JPG,0,None,None,None,None
trials,294,1,68,1,4,neutral,acquisition,9.png,7175.JPG,1,2,2,4,None
trials,294,1,69,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,70,1,2,positive,extinction,8.png,empty.png,0,None,None,None,None
trials,294,1,71,1,2,neutral,extinction,3.png,empty.png,0,None,None,None,None
trials,294,1,72,1,NA,NA,NA,19.png,27.png,0,None,None,None,None
trials,294,1,73,1,3,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,294,1,74,1,NA,NA,NA,5780.JPG,5970.JPG,0,None,None,None,None
trials,294,1,75,1,3,positive,acquisition,24.png,1440.JPG,0,None,None,None,None
trials,294,1,76,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,294,1,77,1,NA,NA,NA,22.png,2.png,0,None,None,None,None
trials,294,1,78,1,3,positive,acquisition,11.png,1620.JPG,0,None,None,None,None
trials,294,1,79,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,80,1,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,294,1,81,1,2,neutral,extinction,5.png,empty.png,0,None,None,None,None
trials,294,1,82,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,294,1,83,1,NA,NA,NA,19.png,27.png,0,None,None,None,None
trials,294,1,84,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
