phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,261,1,1,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,261,1,2,1,NA,NA,NA,6.png,27.png,0,None,None,None,None
trials,261,1,3,1,1,positive,extinction,18.png,empty.png,0,None,None,None,None
trials,261,1,4,1,1,negative,extinction,5.png,empty.png,0,None,None,None,None
trials,261,1,5,1,NA,NA,NA,15.png,13.png,0,None,None,None,None
trials,261,1,6,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,7,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,261,1,8,1,1,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,261,1,9,1,NA,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,261,1,10,1,1,positive,acquisition,26.png,1750.JPG,0,None,None,None,None
trials,261,1,11,1,1,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,261,1,12,1,2,positive,acquisition,26.png,1750.JPG,0,None,None,None,None
trials,261,1,13,1,NA,NA,NA,16.png,25.png,0,None,None,None,None
trials,261,1,14,1,1,negative,acquisition,11.png,2100.JPG,0,None,None,None,None
trials,261,1,15,1,1,neutral,acquisition,9.png,7009.JPG,0,None,None,None,None
trials,261,1,16,1,1,positive,acquisition,14.png,1590.JPG,0,None,None,None,None
trials,261,1,17,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,261,1,18,1,2,positive,acquisition,14.png,1590.JPG,0,None,None,None,None
trials,261,1,19,1,2,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,261,1,20,1,1,negative,acquisition,23.png,2900.1.JPG,0,None,None,None,None
trials,261,1,21,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,22,1,NA,NA,NA,16.png,25.png,0,None,None,None,None
trials,261,1,23,1,2,negative,extinction,5.png,empty.png,0,None,None,None,None
trials,261,1,24,1,1,negative,acquisition,8.png,2399.JPG,0,None,None,None,None
trials,261,1,25,1,2,neutral,acquisition,9.png,7009.JPG,0,None,None,None,None
trials,261,1,26,1,1,positive,acquisition,3.png,1500.JPG,0,None,None,None,None
trials,261,1,27,1,3,neutral,acquisition,9.png,7009.JPG,0,None,None,None,None
trials,261,1,28,1,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,261,1,29,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,261,1,30,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,31,1,NA,NA,NA,5250.JPG,9000.JPG,0,None,None,None,None
trials,261,1,32,1,2,negative,acquisition,11.png,2100.JPG,0,None,None,None,None
trials,261,1,33,1,2,negative,acquisition,23.png,2900.1.JPG,0,None,None,None,None
trials,261,1,34,1,1,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,261,1,35,1,3,positive,acquisition,14.png,1590.JPG,0,None,None,None,None
trials,261,1,36,1,NA,NA,NA,5250.JPG,9000.JPG,0,None,None,None,None
trials,261,1,37,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,38,1,3,negative,acquisition,23.png,2900.1.JPG,0,None,None,None,None
trials,261,1,39,1,NA,NA,NA,5660.JPG,5780.JPG,0,None,None,None,None
trials,261,1,40,1,2,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,261,1,41,1,1,negative,extinction,7.png,empty.png,0,None,None,None,None
trials,261,1,42,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,261,1,43,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,44,1,2,positive,acquisition,3.png,1500.JPG,0,None,None,None,None
trials,261,1,45,1,1,neutral,extinction,17.png,empty.png,0,None,None,None,None
trials,261,1,46,1,2,negative,acquisition,8.png,2399.JPG,0,None,None,None,None
trials,261,1,47,1,NA,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,261,1,48,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,49,1,3,negative,acquisition,11.png,2100.JPG,0,None,None,None,None
trials,261,1,50,1,NA,NA,NA,5660.JPG,5780.JPG,0,None,None,None,None
trials,261,1,51,1,NA,NA,NA,15.png,13.png,0,None,None,None,None
trials,261,1,52,1,3,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,261,1,53,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,54,1,4,negative,acquisition,11.png,2100.JPG,1,2,2,9,None
trials,261,1,55,1,3,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,261,1,56,1,NA,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,261,1,57,1,2,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,261,1,58,1,NA,NA,NA,5870.JPG,9280.JPG,0,None,None,None,None
trials,261,1,59,1,NA,NA,NA,6.png,27.png,0,None,None,None,None
trials,261,1,60,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,61,1,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,261,1,62,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,63,1,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,261,1,64,1,3,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,261,1,65,1,3,positive,acquisition,3.png,1500.JPG,0,None,None,None,None
trials,261,1,66,1,NA,NA,NA,5870.JPG,9280.JPG,0,None,None,None,None
trials,261,1,67,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,68,1,2,neutral,extinction,17.png,empty.png,0,None,None,None,None
trials,261,1,69,1,1,neutral,acquisition,20.png,7000.JPG,0,None,None,None,None
trials,261,1,70,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,71,1,NA,NA,NA,5870.JPG,9280.JPG,0,None,None,None,None
trials,261,1,72,1,NA,NA,NA,15.png,13.png,0,None,None,None,None
trials,261,1,73,1,4,positive,extinction,21.png,empty.png,1,4,3,0,None
trials,261,1,74,1,2,negative,extinction,7.png,empty.png,0,None,None,None,None
trials,261,1,75,1,3,neutral,extinction,17.png,empty.png,0,None,None,None,None
trials,261,1,76,1,NA,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,261,1,77,1,1,negative,extinction,12.png,empty.png,0,None,None,None,None
trials,261,1,78,1,4,neutral,acquisition,9.png,7009.JPG,1,5,6,1,None
trials,261,1,79,1,3,negative,extinction,5.png,empty.png,0,None,None,None,None
trials,261,1,80,1,2,neutral,acquisition,20.png,7000.JPG,0,None,None,None,None
trials,261,1,81,1,NA,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,261,1,82,1,3,positive,acquisition,26.png,1750.JPG,0,None,None,None,None
trials,261,1,83,1,3,negative,acquisition,8.png,2399.JPG,0,None,None,None,None
trials,261,1,84,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,85,1,3,negative,extinction,7.png,empty.png,0,None,None,None,None
trials,261,1,86,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,87,1,1,neutral,acquisition,10.png,7175.JPG,0,None,None,None,None
trials,261,1,88,1,4,positive,acquisition,26.png,1750.JPG,1,5,8,3,None
trials,261,1,89,1,NA,NA,NA,5250.JPG,9000.JPG,0,None,None,None,None
trials,261,1,90,1,4,neutral,extinction,1.png,empty.png,1,10,6,0,None
trials,261,1,91,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,92,1,2,neutral,acquisition,10.png,7175.JPG,0,None,None,None,None
trials,261,1,93,1,2,negative,extinction,12.png,empty.png,0,None,None,None,None
trials,261,1,94,1,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,261,1,95,1,3,neutral,acquisition,10.png,7175.JPG,0,None,None,None,None
trials,261,1,96,1,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,261,1,97,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,98,1,2,positive,extinction,18.png,empty.png,0,None,None,None,None
trials,261,1,99,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,100,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,261,1,101,1,2,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,261,1,102,1,3,neutral,acquisition,20.png,7000.JPG,0,None,None,None,None
trials,261,1,103,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,261,1,104,1,NA,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,261,1,105,1,NA,NA,NA,16.png,25.png,0,None,None,None,None
trials,261,1,106,1,NA,NA,NA,5970.JPG,empty.png,0,None,None,None,None
trials,261,1,107,1,NA,NA,NA,6.png,27.png,0,None,None,None,None
trials,261,1,108,1,3,negative,extinction,12.png,empty.png,0,None,None,None,None
trials,261,1,109,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,110,1,3,positive,extinction,18.png,empty.png,0,None,None,None,None
trials,261,1,111,1,NA,NA,NA,5660.JPG,5780.JPG,0,None,None,None,None
trials,261,1,112,1,3,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,261,1,113,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,1,114,1,4,negative,extinction,5.png,empty.png,1,3,7,2,None
trials,261,2,1,1,NA,NA,NA,5870.JPG,9280.JPG,0,None,None,None,None
trials,261,2,2,1,5,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,261,2,3,1,4,positive,acquisition,14.png,1590.JPG,0,None,None,None,None
trials,261,2,4,1,4,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,261,2,5,1,4,neutral,extinction,17.png,empty.png,0,None,None,None,None
trials,261,2,6,1,NA,NA,NA,15.png,13.png,0,None,None,None,None
trials,261,2,7,1,NA,NA,NA,5970.JPG,empty.png,0,None,None,None,None
trials,261,2,8,1,NA,NA,NA,6.png,27.png,0,None,None,None,None
trials,261,2,9,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,2,10,1,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,261,2,11,1,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,261,2,12,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,2,13,1,NA,NA,NA,16.png,25.png,0,None,None,None,None
trials,261,2,14,1,5,positive,acquisition,26.png,1750.JPG,0,None,None,None,None
trials,261,2,15,1,4,negative,extinction,7.png,empty.png,0,None,None,None,None
trials,261,2,16,1,4,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,261,2,17,1,5,negative,acquisition,11.png,2100.JPG,0,None,None,None,None
trials,261,2,18,1,5,negative,extinction,7.png,empty.png,0,None,None,None,None
trials,261,2,19,1,4,negative,acquisition,23.png,2900.1.JPG,0,None,None,None,None
trials,261,2,20,1,4,neutral,acquisition,10.png,7175.JPG,0,None,None,None,None
trials,261,2,21,1,5,neutral,acquisition,9.png,7009.JPG,0,None,None,None,None
trials,261,2,22,1,5,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,261,2,23,1,NA,NA,NA,15.png,13.png,0,None,None,None,None
trials,261,2,24,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,2,25,1,4,positive,extinction,18.png,empty.png,0,None,None,None,None
trials,261,2,26,1,6,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,261,2,27,1,5,positive,acquisition,14.png,1590.JPG,0,None,None,None,None
trials,261,2,28,1,6,neutral,acquisition,9.png,7009.JPG,0,None,None,None,None
trials,261,2,29,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,261,2,30,1,4,positive,acquisition,3.png,1500.JPG,0,None,None,None,None
trials,261,2,31,1,6,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,261,2,32,1,5,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,261,2,33,1,4,negative,acquisition,8.png,2399.JPG,0,None,None,None,None
trials,261,2,34,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,261,2,35,1,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,261,2,36,1,5,negative,acquisition,23.png,2900.1.JPG,0,None,None,None,None
trials,261,2,37,1,4,neutral,acquisition,20.png,7000.JPG,0,None,None,None,None
trials,261,2,38,1,5,negative,extinction,5.png,empty.png,0,None,None,None,None
trials,261,2,39,1,NA,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,261,2,40,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
