phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,298,20.png,positive,extinction,14
globalratings,298,9.png,extinction,neutral,9
globalratings,298,1.png,positive,extinction,11
globalratings,298,5.png,extinction,neutral,14
globalratings,298,3.png,extinction,negative,6
globalratings,298,12.png,extinction,positive,9
globalratings,298,10.png,neutral,extinction,5
globalratings,298,14.png,neutral,extinction,11
globalratings,298,26.png,positive,extinction,6
globalratings,298,8.png,negative,extinction,4
globalratings,298,18.png,extinction,neutral,2
globalratings,298,4.png,extinction,positive,11
globalratings,298,24.png,extinction,positive,9
globalratings,298,23.png,extinction,negative,15
globalratings,298,17.png,negative,extinction,9
globalratings,298,7.png,neutral,extinction,12
globalratings,298,11.png,negative,extinction,12
globalratings,298,21.png,extinction,negative,9
c2ratings,298,20.png,positive,extinction,6
c2ratings,298,23.png,extinction,negative,14
c2ratings,298,10.png,neutral,extinction,5
c2ratings,298,3.png,extinction,negative,7
c2ratings,298,26.png,positive,extinction,7
c2ratings,298,17.png,negative,extinction,9
c2ratings,298,11.png,negative,extinction,6
c2ratings,298,18.png,extinction,neutral,3
c2ratings,298,4.png,extinction,positive,11
c2ratings,298,1.png,positive,extinction,8
c2ratings,298,9.png,extinction,neutral,9
c2ratings,298,14.png,neutral,extinction,9
c2ratings,298,7.png,neutral,extinction,11
c2ratings,298,8.png,negative,extinction,6
c2ratings,298,5.png,extinction,neutral,13
c2ratings,298,21.png,extinction,negative,9
c2ratings,298,24.png,extinction,positive,12
c2ratings,298,12.png,extinction,positive,12
c1ratings,298,8.png,negative,extinction,3
c1ratings,298,24.png,extinction,positive,6
c1ratings,298,21.png,extinction,negative,9
c1ratings,298,18.png,extinction,neutral,3
c1ratings,298,12.png,extinction,positive,8
c1ratings,298,26.png,positive,extinction,12
c1ratings,298,4.png,extinction,positive,8
c1ratings,298,7.png,neutral,extinction,10
c1ratings,298,3.png,extinction,negative,7
c1ratings,298,14.png,neutral,extinction,11
c1ratings,298,20.png,positive,extinction,14
c1ratings,298,1.png,positive,extinction,12
c1ratings,298,10.png,neutral,extinction,7
c1ratings,298,17.png,negative,extinction,9
c1ratings,298,23.png,extinction,negative,9
c1ratings,298,9.png,extinction,neutral,7
c1ratings,298,11.png,negative,extinction,11
c1ratings,298,5.png,extinction,neutral,9
