phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,286,1,1,2,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,286,1,2,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,286,1,3,2,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,286,1,4,2,1,negative,extinction,empty.png,24.png,0,None,None,None,None
trials,286,1,5,2,1,negative,acquisition,9041.JPG,23.png,0,None,None,None,None
trials,286,1,6,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,286,1,7,2,1,negative,acquisition,2399.JPG,7.png,0,None,None,None,None
trials,286,1,8,2,NA,NA,NA,5970.JPG,5870.JPG,0,None,None,None,None
trials,286,1,9,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,286,1,10,2,1,neutral,acquisition,7175.JPG,4.png,0,None,None,None,None
trials,286,1,11,2,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,286,1,12,2,1,neutral,acquisition,7000.JPG,9.png,0,None,None,None,None
trials,286,1,13,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,286,1,14,2,1,positive,acquisition,1604.JPG,18.png,0,None,None,None,None
trials,286,1,15,2,1,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,286,1,16,2,1,positive,acquisition,1750.JPG,11.png,0,None,None,None,None
trials,286,1,17,2,NA,NA,NA,27.png,15.png,0,None,None,None,None
trials,286,1,18,2,2,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,286,1,19,2,1,neutral,extinction,empty.png,14.png,0,None,None,None,None
trials,286,1,20,2,NA,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,286,1,21,2,2,positive,acquisition,1750.JPG,11.png,0,None,None,None,None
trials,286,1,22,2,1,positive,extinction,empty.png,10.png,0,None,None,None,None
trials,286,1,23,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,286,1,24,2,NA,NA,NA,5780.JPG,5250.JPG,0,None,None,None,None
trials,286,1,25,2,1,positive,extinction,empty.png,8.png,0,None,None,None,None
trials,286,1,26,2,2,neutral,extinction,empty.png,14.png,0,None,None,None,None
trials,286,1,27,2,1,negative,extinction,empty.png,26.png,0,None,None,None,None
trials,286,1,28,2,NA,NA,NA,5970.JPG,5870.JPG,0,None,None,None,None
trials,286,1,29,2,NA,NA,NA,5780.JPG,5250.JPG,0,None,None,None,None
trials,286,1,30,2,1,neutral,extinction,empty.png,20.png,0,None,None,None,None
trials,286,1,31,2,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,286,1,32,2,2,neutral,extinction,empty.png,20.png,0,None,None,None,None
trials,286,1,33,2,NA,NA,NA,5780.JPG,5250.JPG,0,None,None,None,None
trials,286,1,34,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,286,1,35,2,2,neutral,acquisition,7175.JPG,4.png,0,None,None,None,None
trials,286,1,36,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,286,1,37,2,NA,NA,NA,13.png,16.png,0,None,None,None,None
trials,286,1,38,2,NA,NA,NA,2.png,25.png,0,None,None,None,None
trials,286,1,39,2,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,286,1,40,2,3,positive,acquisition,1750.JPG,11.png,0,None,None,None,None
trials,286,1,41,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,286,1,42,2,NA,NA,NA,27.png,15.png,0,None,None,None,None
trials,286,1,43,2,1,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,286,1,44,2,NA,NA,NA,5611.JPG,empty.png,0,None,None,None,None
