phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,262,21.png,positive,extinction,14
globalratings,262,3.png,extinction,negative,4
globalratings,262,5.png,positive,extinction,13
globalratings,262,7.png,neutral,extinction,15
globalratings,262,17.png,positive,extinction,9
globalratings,262,20.png,extinction,negative,6
globalratings,262,10.png,negative,extinction,4
globalratings,262,18.png,extinction,positive,6
globalratings,262,1.png,extinction,neutral,6
globalratings,262,26.png,extinction,neutral,3
globalratings,262,23.png,neutral,extinction,13
globalratings,262,8.png,neutral,extinction,12
globalratings,262,14.png,negative,extinction,2
globalratings,262,12.png,extinction,positive,11
globalratings,262,11.png,extinction,negative,9
globalratings,262,4.png,extinction,neutral,12
globalratings,262,24.png,extinction,positive,14
globalratings,262,9.png,negative,extinction,5
c2ratings,262,26.png,extinction,neutral,10
c2ratings,262,18.png,extinction,positive,12
c2ratings,262,1.png,extinction,neutral,12
c2ratings,262,9.png,negative,extinction,7
c2ratings,262,11.png,extinction,negative,7
c2ratings,262,3.png,extinction,negative,3
c2ratings,262,4.png,extinction,neutral,10
c2ratings,262,10.png,negative,extinction,6
c2ratings,262,17.png,positive,extinction,10
c2ratings,262,24.png,extinction,positive,13
c2ratings,262,20.png,extinction,negative,3
c2ratings,262,12.png,extinction,positive,13
c2ratings,262,14.png,negative,extinction,7
c2ratings,262,8.png,neutral,extinction,11
c2ratings,262,21.png,positive,extinction,13
c2ratings,262,7.png,neutral,extinction,14
c2ratings,262,5.png,positive,extinction,13
c2ratings,262,23.png,neutral,extinction,10
c1ratings,262,1.png,extinction,neutral,10
c1ratings,262,4.png,extinction,neutral,9
c1ratings,262,7.png,neutral,extinction,13
c1ratings,262,5.png,positive,extinction,11
c1ratings,262,21.png,positive,extinction,13
c1ratings,262,26.png,extinction,neutral,6
c1ratings,262,10.png,negative,extinction,4
c1ratings,262,20.png,extinction,negative,6
c1ratings,262,17.png,positive,extinction,9
c1ratings,262,8.png,neutral,extinction,12
c1ratings,262,3.png,extinction,negative,5
c1ratings,262,14.png,negative,extinction,1
c1ratings,262,11.png,extinction,negative,10
c1ratings,262,24.png,extinction,positive,11
c1ratings,262,12.png,extinction,positive,11
c1ratings,262,23.png,neutral,extinction,13
c1ratings,262,18.png,extinction,positive,9
c1ratings,262,9.png,negative,extinction,3
