phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,273,21.png,extinction,positive,11
globalratings,273,3.png,negative,extinction,18
globalratings,273,5.png,extinction,negative,18
globalratings,273,18.png,extinction,neutral,7
globalratings,273,20.png,extinction,neutral,8
globalratings,273,10.png,neutral,extinction,14
globalratings,273,7.png,extinction,positive,15
globalratings,273,4.png,extinction,neutral,18
globalratings,273,12.png,extinction,negative,18
globalratings,273,1.png,negative,extinction,18
globalratings,273,23.png,negative,extinction,5
globalratings,273,8.png,positive,extinction,11
globalratings,273,26.png,neutral,extinction,18
globalratings,273,14.png,positive,extinction,18
globalratings,273,17.png,neutral,extinction,18
globalratings,273,9.png,extinction,negative,18
globalratings,273,24.png,extinction,positive,15
globalratings,273,11.png,positive,extinction,3
c2ratings,273,11.png,positive,extinction,12
c2ratings,273,24.png,extinction,positive,15
c2ratings,273,5.png,extinction,negative,18
c2ratings,273,8.png,positive,extinction,13
c2ratings,273,14.png,positive,extinction,18
c2ratings,273,9.png,extinction,negative,18
c2ratings,273,17.png,neutral,extinction,18
c2ratings,273,20.png,extinction,neutral,12
c2ratings,273,3.png,negative,extinction,18
c2ratings,273,26.png,neutral,extinction,18
c2ratings,273,10.png,neutral,extinction,16
c2ratings,273,4.png,extinction,neutral,18
c2ratings,273,7.png,extinction,positive,14
c2ratings,273,21.png,extinction,positive,4
c2ratings,273,1.png,negative,extinction,18
c2ratings,273,23.png,negative,extinction,5
c2ratings,273,12.png,extinction,negative,18
c2ratings,273,18.png,extinction,neutral,4
c1ratings,273,8.png,positive,extinction,10
c1ratings,273,10.png,neutral,extinction,12
c1ratings,273,11.png,positive,extinction,4
c1ratings,273,5.png,extinction,negative,18
c1ratings,273,17.png,neutral,extinction,18
c1ratings,273,7.png,extinction,positive,18
c1ratings,273,21.png,extinction,positive,10
c1ratings,273,4.png,extinction,neutral,16
c1ratings,273,14.png,positive,extinction,18
c1ratings,273,12.png,extinction,negative,18
c1ratings,273,24.png,extinction,positive,15
c1ratings,273,23.png,negative,extinction,4
c1ratings,273,9.png,extinction,negative,18
c1ratings,273,26.png,neutral,extinction,18
c1ratings,273,3.png,negative,extinction,18
c1ratings,273,20.png,extinction,neutral,12
c1ratings,273,1.png,negative,extinction,18
c1ratings,273,18.png,extinction,neutral,3
