phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,269,1,1,1,1,positive,extinction,9.png,empty.png,0,None,None,None,None
trials,269,1,2,1,1,positive,acquisition,5.png,1540.JPG,0,None,None,None,None
trials,269,1,3,1,1,neutral,acquisition,21.png,7000.JPG,0,None,None,None,None
trials,269,1,4,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,5,1,NA,NA,NA,16.png,25.png,0,None,None,None,None
trials,269,1,6,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,269,1,7,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,8,1,NA,NA,NA,27.png,empty.png,0,None,None,None,None
trials,269,1,9,1,1,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,269,1,10,1,1,neutral,acquisition,26.png,7090.JPG,0,None,None,None,None
trials,269,1,11,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,12,1,NA,NA,NA,9000.JPG,5970.JPG,0,None,None,None,None
trials,269,1,13,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,14,1,NA,NA,NA,16.png,25.png,0,None,None,None,None
trials,269,1,15,1,2,positive,acquisition,5.png,1540.JPG,0,None,None,None,None
trials,269,1,16,1,2,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,269,1,17,1,1,negative,acquisition,20.png,2141.JPG,0,None,None,None,None
trials,269,1,18,1,2,positive,extinction,9.png,empty.png,0,None,None,None,None
trials,269,1,19,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,20,1,NA,NA,NA,16.png,25.png,0,None,None,None,None
trials,269,1,21,1,1,negative,extinction,3.png,empty.png,0,None,None,None,None
trials,269,1,22,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,23,1,1,neutral,acquisition,24.png,7004.JPG,0,None,None,None,None
trials,269,1,24,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,269,1,25,1,1,neutral,extinction,12.png,empty.png,0,None,None,None,None
trials,269,1,26,1,1,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,269,1,27,1,NA,NA,NA,9000.JPG,5970.JPG,0,None,None,None,None
trials,269,1,28,1,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,269,1,29,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,269,1,30,1,NA,NA,NA,13.png,2.png,0,None,None,None,None
trials,269,1,31,1,2,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,269,1,32,1,1,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,269,1,33,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,34,1,1,negative,acquisition,10.png,9041.JPG,0,None,None,None,None
trials,269,1,35,1,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,269,1,36,1,2,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,269,1,37,1,2,neutral,acquisition,21.png,7000.JPG,0,None,None,None,None
trials,269,1,38,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,39,1,NA,NA,NA,19.png,15.png,0,None,None,None,None
trials,269,1,40,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,41,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,269,1,42,1,1,positive,acquisition,23.png,1750.JPG,0,None,None,None,None
trials,269,1,43,1,1,negative,extinction,4.png,empty.png,0,None,None,None,None
trials,269,1,44,1,2,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,269,1,45,1,2,negative,extinction,4.png,empty.png,0,None,None,None,None
trials,269,1,46,1,2,neutral,acquisition,26.png,7090.JPG,0,None,None,None,None
trials,269,1,47,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,48,1,1,positive,acquisition,14.png,1620.JPG,0,None,None,None,None
trials,269,1,49,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,50,1,1,negative,acquisition,8.png,3300.JPG,0,None,None,None,None
trials,269,1,51,1,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,269,1,52,1,2,neutral,extinction,12.png,empty.png,0,None,None,None,None
trials,269,1,53,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,269,1,54,1,2,negative,acquisition,8.png,3300.JPG,0,None,None,None,None
trials,269,1,55,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,269,1,56,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,57,1,1,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,269,1,58,1,2,negative,acquisition,20.png,2141.JPG,0,None,None,None,None
trials,269,1,59,1,3,neutral,acquisition,26.png,7090.JPG,0,None,None,None,None
trials,269,1,60,1,NA,NA,NA,13.png,2.png,0,None,None,None,None
trials,269,1,61,1,2,negative,acquisition,10.png,9041.JPG,0,None,None,None,None
trials,269,1,62,1,3,positive,extinction,9.png,empty.png,0,None,None,None,None
trials,269,1,63,1,NA,NA,NA,9000.JPG,5970.JPG,0,None,None,None,None
trials,269,1,64,1,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,269,1,65,1,NA,NA,NA,5870.JPG,5250.JPG,0,None,None,None,None
trials,269,1,66,1,3,neutral,extinction,12.png,empty.png,0,None,None,None,None
trials,269,1,67,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,269,1,68,1,2,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,269,1,69,1,2,positive,acquisition,14.png,1620.JPG,0,None,None,None,None
trials,269,1,70,1,NA,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,269,1,71,1,3,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,269,1,72,1,3,negative,acquisition,20.png,2141.JPG,0,None,None,None,None
trials,269,1,73,1,3,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,269,1,74,1,2,positive,acquisition,23.png,1750.JPG,0,None,None,None,None
trials,269,1,75,1,NA,NA,NA,19.png,15.png,0,None,None,None,None
trials,269,1,76,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,269,1,77,1,NA,NA,NA,13.png,2.png,0,None,None,None,None
trials,269,1,78,1,4,positive,extinction,9.png,empty.png,1,0,4,6,None
trials,269,1,79,1,3,negative,extinction,4.png,empty.png,0,None,None,None,None
trials,269,1,80,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,81,1,NA,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,269,1,82,1,2,neutral,acquisition,24.png,7004.JPG,0,None,None,None,None
trials,269,1,83,1,NA,NA,NA,19.png,15.png,0,None,None,None,None
trials,269,1,84,1,3,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,269,1,85,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,86,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,269,1,87,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,88,1,3,negative,acquisition,8.png,3300.JPG,0,None,None,None,None
trials,269,1,89,1,3,positive,acquisition,23.png,1750.JPG,0,None,None,None,None
trials,269,1,90,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,269,1,91,1,3,negative,acquisition,10.png,9041.JPG,0,None,None,None,None
trials,269,1,92,1,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,269,1,93,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,269,1,94,1,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,269,1,95,1,3,neutral,acquisition,21.png,7000.JPG,0,None,None,None,None
trials,269,1,96,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,269,1,97,1,NA,NA,NA,5870.JPG,5250.JPG,0,None,None,None,None
trials,269,1,98,1,4,neutral,acquisition,26.png,7090.JPG,1,0,0,10,None
trials,269,1,99,1,2,negative,extinction,3.png,empty.png,0,None,None,None,None
trials,269,1,100,1,3,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,269,1,101,1,NA,NA,NA,5870.JPG,5250.JPG,0,None,None,None,None
trials,269,1,102,1,3,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,269,1,103,1,4,negative,extinction,4.png,empty.png,1,0,0,0,None
trials,269,1,104,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,105,1,3,positive,acquisition,14.png,1620.JPG,0,None,None,None,None
trials,269,1,106,1,3,neutral,acquisition,24.png,7004.JPG,0,None,None,None,None
trials,269,1,107,1,4,positive,acquisition,14.png,1620.JPG,1,1,8,0,None
trials,269,1,108,1,3,negative,extinction,3.png,empty.png,0,None,None,None,None
trials,269,1,109,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,110,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,269,1,111,1,3,positive,acquisition,5.png,1540.JPG,0,None,None,None,None
trials,269,1,112,1,4,neutral,extinction,7.png,empty.png,1,3,1,4,None
trials,269,1,113,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,1,114,1,4,negative,acquisition,8.png,3300.JPG,1,8,1,2,None
trials,269,2,1,1,NA,NA,NA,27.png,empty.png,0,None,None,None,None
trials,269,2,2,1,NA,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,269,2,3,1,NA,NA,NA,19.png,15.png,0,None,None,None,None
trials,269,2,4,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,5,1,4,neutral,extinction,12.png,empty.png,0,None,None,None,None
trials,269,2,6,1,5,positive,extinction,9.png,empty.png,0,None,None,None,None
trials,269,2,7,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,8,1,4,neutral,acquisition,24.png,7004.JPG,0,None,None,None,None
trials,269,2,9,1,5,positive,acquisition,14.png,1620.JPG,0,None,None,None,None
trials,269,2,10,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,11,1,NA,NA,NA,9000.JPG,5970.JPG,0,None,None,None,None
trials,269,2,12,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,269,2,13,1,4,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,269,2,14,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,15,1,4,negative,acquisition,10.png,9041.JPG,0,None,None,None,None
trials,269,2,16,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,17,1,5,negative,acquisition,10.png,9041.JPG,0,None,None,None,None
trials,269,2,18,1,4,positive,acquisition,5.png,1540.JPG,0,None,None,None,None
trials,269,2,19,1,6,positive,extinction,9.png,empty.png,0,None,None,None,None
trials,269,2,20,1,NA,NA,NA,19.png,15.png,0,None,None,None,None
trials,269,2,21,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,22,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,269,2,23,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,269,2,24,1,5,negative,acquisition,8.png,3300.JPG,0,None,None,None,None
trials,269,2,25,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,269,2,26,1,4,positive,acquisition,23.png,1750.JPG,0,None,None,None,None
trials,269,2,27,1,4,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,269,2,28,1,4,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,269,2,29,1,4,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,269,2,30,1,5,positive,acquisition,23.png,1750.JPG,0,None,None,None,None
trials,269,2,31,1,5,neutral,acquisition,24.png,7004.JPG,0,None,None,None,None
trials,269,2,32,1,4,negative,acquisition,20.png,2141.JPG,0,None,None,None,None
trials,269,2,33,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,34,1,5,positive,acquisition,5.png,1540.JPG,0,None,None,None,None
trials,269,2,35,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,36,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,269,2,37,1,5,neutral,extinction,12.png,empty.png,0,None,None,None,None
trials,269,2,38,1,5,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,269,2,39,1,NA,NA,NA,9000.JPG,5970.JPG,0,None,None,None,None
trials,269,2,40,1,4,negative,extinction,3.png,empty.png,0,None,None,None,None
trials,269,2,41,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,269,2,42,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,43,1,4,neutral,acquisition,21.png,7000.JPG,0,None,None,None,None
trials,269,2,44,1,5,neutral,acquisition,26.png,7090.JPG,0,None,None,None,None
trials,269,2,45,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,269,2,46,1,6,positive,acquisition,5.png,1540.JPG,0,None,None,None,None
trials,269,2,47,1,5,neutral,extinction,1.png,empty.png,0,None,None,None,None
trials,269,2,48,1,NA,NA,NA,16.png,25.png,0,None,None,None,None
trials,269,2,49,1,NA,NA,NA,13.png,2.png,0,None,None,None,None
trials,269,2,50,1,5,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,269,2,51,1,7,positive,extinction,9.png,empty.png,0,None,None,None,None
trials,269,2,52,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,53,1,6,positive,extinction,11.png,empty.png,0,None,None,None,None
trials,269,2,54,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,55,1,6,negative,acquisition,8.png,3300.JPG,0,None,None,None,None
trials,269,2,56,1,5,negative,extinction,4.png,empty.png,0,None,None,None,None
trials,269,2,57,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,58,1,7,positive,extinction,11.png,empty.png,1,0,0,0,None
trials,269,2,59,1,5,neutral,acquisition,21.png,7000.JPG,0,None,None,None,None
trials,269,2,60,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,61,1,6,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,269,2,62,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,269,2,63,1,6,positive,acquisition,14.png,1620.JPG,0,None,None,None,None
trials,269,2,64,1,7,positive,acquisition,5.png,1540.JPG,1,0,9,0,None
