phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,292,1,1,1,1,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,292,1,2,1,1,positive,acquisition,7.png,1500.JPG,0,None,None,None,None
trials,292,1,3,1,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,292,1,4,1,1,neutral,extinction,9.png,empty.png,0,None,None,None,None
trials,292,1,5,1,NA,NA,NA,25.png,2.png,0,None,None,None,None
trials,292,1,6,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,292,1,7,1,1,negative,extinction,11.png,empty.png,0,None,None,None,None
trials,292,1,8,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,292,1,9,1,2,positive,extinction,12.png,empty.png,0,None,None,None,None
trials,292,1,10,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,292,1,11,1,NA,NA,NA,5611.JPG,9000.JPG,0,None,None,None,None
trials,292,1,12,1,1,negative,acquisition,14.png,2276.JPG,0,None,None,None,None
trials,292,1,13,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,292,1,14,1,1,neutral,acquisition,18.png,7002.JPG,0,None,None,None,None
trials,292,1,15,1,2,positive,acquisition,7.png,1500.JPG,0,None,None,None,None
trials,292,1,16,1,1,negative,extinction,10.png,empty.png,0,None,None,None,None
trials,292,1,17,1,NA,NA,NA,5250.JPG,5660.JPG,0,None,None,None,None
trials,292,1,18,1,1,neutral,acquisition,23.png,7090.JPG,0,None,None,None,None
trials,292,1,19,1,1,negative,extinction,4.png,empty.png,0,None,None,None,None
trials,292,1,20,1,1,positive,acquisition,17.png,1750.JPG,0,None,None,None,None
trials,292,1,21,1,2,neutral,acquisition,18.png,7002.JPG,0,None,None,None,None
trials,292,1,22,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,292,1,23,1,1,negative,acquisition,1.png,3181.JPG,0,None,None,None,None
trials,292,1,24,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,292,1,25,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,292,1,26,1,1,positive,acquisition,26.png,1460.JPG,0,None,None,None,None
trials,292,1,27,1,NA,NA,NA,15.png,6.png,0,None,None,None,None
trials,292,1,28,1,2,neutral,acquisition,23.png,7090.JPG,0,None,None,None,None
trials,292,1,29,1,1,positive,extinction,8.png,empty.png,0,None,None,None,None
trials,292,1,30,1,1,neutral,acquisition,24.png,7035.JPG,0,None,None,None,None
trials,292,1,31,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,292,1,32,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,292,1,33,1,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,292,1,34,1,2,negative,acquisition,14.png,2276.JPG,0,None,None,None,None
trials,292,1,35,1,2,neutral,extinction,9.png,empty.png,0,None,None,None,None
trials,292,1,36,1,NA,NA,NA,5250.JPG,5660.JPG,0,None,None,None,None
trials,292,1,37,1,2,negative,extinction,11.png,empty.png,0,None,None,None,None
trials,292,1,38,1,NA,NA,NA,5720.JPG,5970.JPG,0,None,None,None,None
trials,292,1,39,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,292,1,40,1,2,negative,extinction,4.png,empty.png,0,None,None,None,None
trials,292,1,41,1,NA,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,292,1,42,1,2,negative,acquisition,1.png,3181.JPG,0,None,None,None,None
trials,292,1,43,1,1,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,292,1,44,1,2,positive,acquisition,26.png,1460.JPG,0,None,None,None,None
trials,292,1,45,1,3,positive,acquisition,7.png,1500.JPG,0,None,None,None,None
trials,292,1,46,1,3,neutral,extinction,9.png,empty.png,0,None,None,None,None
trials,292,1,47,1,1,neutral,extinction,20.png,empty.png,0,None,None,None,None
trials,292,1,48,1,3,neutral,acquisition,23.png,7090.JPG,0,None,None,None,None
trials,292,1,49,1,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,292,1,50,1,2,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,292,1,51,1,NA,NA,NA,empty.png,9280.JPG,0,None,None,None,None
trials,292,1,52,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,292,1,53,1,2,neutral,extinction,20.png,empty.png,0,None,None,None,None
trials,292,1,54,1,1,negative,acquisition,21.png,2399.JPG,0,None,None,None,None
trials,292,1,55,1,NA,NA,NA,5611.JPG,9000.JPG,0,None,None,None,None
trials,292,1,56,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,292,1,57,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,292,1,58,1,3,neutral,extinction,20.png,empty.png,0,None,None,None,None
trials,292,1,59,1,3,negative,acquisition,1.png,3181.JPG,0,None,None,None,None
trials,292,1,60,1,3,negative,extinction,11.png,empty.png,0,None,None,None,None
trials,292,1,61,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,292,1,62,1,NA,NA,NA,empty.png,5870.JPG,0,None,None,None,None
trials,292,1,63,1,2,negative,extinction,10.png,empty.png,0,None,None,None,None
trials,292,1,64,1,NA,NA,NA,13.png,16.png,0,None,None,None,None
trials,292,1,65,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,292,1,66,1,3,negative,extinction,10.png,empty.png,0,None,None,None,None
trials,292,1,67,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,292,1,68,1,4,neutral,extinction,20.png,empty.png,1,0,0,0,None
trials,292,1,69,1,3,positive,acquisition,26.png,1460.JPG,0,None,None,None,None
trials,292,1,70,1,2,positive,extinction,8.png,empty.png,0,None,None,None,None
trials,292,1,71,1,NA,NA,NA,empty.png,9280.JPG,0,None,None,None,None
trials,292,1,72,1,NA,NA,NA,25.png,2.png,0,None,None,None,None
trials,292,1,73,1,NA,NA,NA,15.png,6.png,0,None,None,None,None
trials,292,1,74,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
