phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,270,17.png,extinction,negative,3
globalratings,270,7.png,negative,extinction,18
globalratings,270,5.png,extinction,neutral,16
globalratings,270,14.png,negative,extinction,5
globalratings,270,11.png,extinction,neutral,12
globalratings,270,26.png,neutral,extinction,4
globalratings,270,21.png,extinction,neutral,8
globalratings,270,4.png,extinction,positive,3
globalratings,270,23.png,neutral,extinction,5
globalratings,270,24.png,negative,extinction,1
globalratings,270,9.png,positive,extinction,6
globalratings,270,20.png,extinction,positive,13
globalratings,270,1.png,extinction,negative,3
globalratings,270,10.png,extinction,positive,5
globalratings,270,3.png,positive,extinction,11
globalratings,270,18.png,neutral,extinction,5
globalratings,270,8.png,positive,extinction,1
globalratings,270,12.png,extinction,negative,12
c2ratings,270,26.png,neutral,extinction,11
c2ratings,270,12.png,extinction,negative,11
c2ratings,270,11.png,extinction,neutral,15
c2ratings,270,21.png,extinction,neutral,9
c2ratings,270,18.png,neutral,extinction,5
c2ratings,270,1.png,extinction,negative,5
c2ratings,270,5.png,extinction,neutral,11
c2ratings,270,3.png,positive,extinction,11
c2ratings,270,23.png,neutral,extinction,11
c2ratings,270,17.png,extinction,negative,5
c2ratings,270,14.png,negative,extinction,6
c2ratings,270,10.png,extinction,positive,9
c2ratings,270,24.png,negative,extinction,2
c2ratings,270,9.png,positive,extinction,7
c2ratings,270,20.png,extinction,positive,7
c2ratings,270,7.png,negative,extinction,17
c2ratings,270,8.png,positive,extinction,1
c2ratings,270,4.png,extinction,positive,4
c1ratings,270,1.png,extinction,negative,9
c1ratings,270,9.png,positive,extinction,7
c1ratings,270,24.png,negative,extinction,6
c1ratings,270,11.png,extinction,neutral,15
c1ratings,270,21.png,extinction,neutral,9
c1ratings,270,18.png,neutral,extinction,10
c1ratings,270,20.png,extinction,positive,8
c1ratings,270,10.png,extinction,positive,9
c1ratings,270,5.png,extinction,neutral,15
c1ratings,270,3.png,positive,extinction,10
c1ratings,270,4.png,extinction,positive,8
c1ratings,270,26.png,neutral,extinction,7
c1ratings,270,7.png,negative,extinction,18
c1ratings,270,23.png,neutral,extinction,13
c1ratings,270,12.png,extinction,negative,12
c1ratings,270,14.png,negative,extinction,9
c1ratings,270,8.png,positive,extinction,2
c1ratings,270,17.png,extinction,negative,8
