phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,276,12.png,extinction,neutral,15
globalratings,276,5.png,extinction,negative,13
globalratings,276,17.png,neutral,extinction,11
globalratings,276,18.png,extinction,positive,7
globalratings,276,7.png,extinction,negative,13
globalratings,276,11.png,extinction,neutral,3
globalratings,276,4.png,extinction,neutral,8
globalratings,276,3.png,negative,extinction,12
globalratings,276,24.png,positive,extinction,10
globalratings,276,26.png,neutral,extinction,14
globalratings,276,1.png,negative,extinction,3
globalratings,276,9.png,neutral,extinction,11
globalratings,276,21.png,positive,extinction,15
globalratings,276,20.png,extinction,negative,13
globalratings,276,10.png,extinction,positive,15
globalratings,276,8.png,negative,extinction,10
globalratings,276,14.png,positive,extinction,13
globalratings,276,23.png,extinction,positive,16
c2ratings,276,10.png,extinction,positive,16
c2ratings,276,12.png,extinction,neutral,15
c2ratings,276,8.png,negative,extinction,2
c2ratings,276,4.png,extinction,neutral,6
c2ratings,276,24.png,positive,extinction,8
c2ratings,276,14.png,positive,extinction,11
c2ratings,276,23.png,extinction,positive,17
c2ratings,276,1.png,negative,extinction,5
c2ratings,276,7.png,extinction,negative,12
c2ratings,276,3.png,negative,extinction,10
c2ratings,276,26.png,neutral,extinction,8
c2ratings,276,9.png,neutral,extinction,7
c2ratings,276,17.png,neutral,extinction,7
c2ratings,276,11.png,extinction,neutral,4
c2ratings,276,5.png,extinction,negative,11
c2ratings,276,20.png,extinction,negative,13
c2ratings,276,18.png,extinction,positive,13
c2ratings,276,21.png,positive,extinction,7
c1ratings,276,4.png,extinction,neutral,6
c1ratings,276,26.png,neutral,extinction,11
c1ratings,276,7.png,extinction,negative,13
c1ratings,276,18.png,extinction,positive,9
c1ratings,276,9.png,neutral,extinction,14
c1ratings,276,20.png,extinction,negative,13
c1ratings,276,10.png,extinction,positive,15
c1ratings,276,11.png,extinction,neutral,2
c1ratings,276,14.png,positive,extinction,14
c1ratings,276,5.png,extinction,negative,15
c1ratings,276,12.png,extinction,neutral,16
c1ratings,276,8.png,negative,extinction,11
c1ratings,276,1.png,negative,extinction,4
c1ratings,276,23.png,extinction,positive,13
c1ratings,276,17.png,neutral,extinction,2
c1ratings,276,24.png,positive,extinction,13
c1ratings,276,21.png,positive,extinction,14
c1ratings,276,3.png,negative,extinction,15
