phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,304,1,1,2,NA,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,304,1,2,2,1,positive,extinction,empty.png,8.png,0,None,None,None,None
trials,304,1,3,2,1,negative,acquisition,2100.JPG,21.png,0,None,None,None,None
trials,304,1,4,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,304,1,5,2,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,304,1,6,2,1,neutral,acquisition,7000.JPG,11.png,0,None,None,None,None
trials,304,1,7,2,NA,NA,NA,5720.JPG,5611.JPG,0,None,None,None,None
trials,304,1,8,2,NA,NA,NA,16.png,27.png,0,None,None,None,None
trials,304,1,9,2,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,304,1,10,2,NA,NA,NA,5970.JPG,empty.png,0,None,None,None,None
trials,304,1,11,2,1,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,304,1,12,2,1,neutral,acquisition,7080.JPG,23.png,0,None,None,None,None
trials,304,1,13,2,1,positive,acquisition,1620.JPG,14.png,0,None,None,None,None
trials,304,1,14,2,NA,NA,NA,9000.JPG,5250.JPG,0,None,None,None,None
trials,304,1,15,2,2,neutral,acquisition,7000.JPG,11.png,0,None,None,None,None
trials,304,1,16,2,2,neutral,acquisition,7080.JPG,23.png,0,None,None,None,None
trials,304,1,17,2,1,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,304,1,18,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,304,1,19,2,2,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,304,1,20,2,2,negative,acquisition,2100.JPG,21.png,0,None,None,None,None
trials,304,1,21,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,304,1,22,2,NA,NA,NA,5720.JPG,5611.JPG,0,None,None,None,None
trials,304,1,23,2,2,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,304,1,24,2,NA,NA,NA,5660.JPG,5780.JPG,0,None,None,None,None
trials,304,1,25,2,3,neutral,acquisition,7000.JPG,11.png,0,None,None,None,None
trials,304,1,26,2,1,neutral,extinction,empty.png,20.png,0,None,None,None,None
trials,304,1,27,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,304,1,28,2,3,negative,acquisition,2100.JPG,21.png,0,None,None,None,None
trials,304,1,29,2,1,neutral,acquisition,7009.JPG,4.png,0,None,None,None,None
trials,304,1,30,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,304,1,31,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,304,1,32,2,2,positive,extinction,empty.png,8.png,0,None,None,None,None
