phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,292,10.png,extinction,negative,0
globalratings,292,17.png,positive,extinction,17
globalratings,292,1.png,negative,extinction,3
globalratings,292,24.png,neutral,extinction,15
globalratings,292,7.png,positive,extinction,17
globalratings,292,4.png,extinction,negative,1
globalratings,292,12.png,extinction,positive,18
globalratings,292,5.png,extinction,neutral,13
globalratings,292,8.png,extinction,positive,16
globalratings,292,9.png,extinction,neutral,14
globalratings,292,18.png,neutral,extinction,0
globalratings,292,23.png,neutral,extinction,13
globalratings,292,21.png,negative,extinction,14
globalratings,292,20.png,extinction,neutral,3
globalratings,292,26.png,positive,extinction,7
globalratings,292,3.png,extinction,positive,16
globalratings,292,14.png,negative,extinction,17
globalratings,292,11.png,extinction,negative,1
c2ratings,292,17.png,positive,extinction,17
c2ratings,292,8.png,extinction,positive,17
c2ratings,292,23.png,neutral,extinction,17
c2ratings,292,21.png,negative,extinction,17
c2ratings,292,9.png,extinction,neutral,15
c2ratings,292,11.png,extinction,negative,0
c2ratings,292,26.png,positive,extinction,5
c2ratings,292,14.png,negative,extinction,18
c2ratings,292,1.png,negative,extinction,3
c2ratings,292,18.png,neutral,extinction,1
c2ratings,292,3.png,extinction,positive,16
c2ratings,292,10.png,extinction,negative,0
c2ratings,292,7.png,positive,extinction,18
c2ratings,292,4.png,extinction,negative,1
c2ratings,292,20.png,extinction,neutral,3
c2ratings,292,12.png,extinction,positive,18
c2ratings,292,5.png,extinction,neutral,13
c2ratings,292,24.png,neutral,extinction,16
c1ratings,292,14.png,negative,extinction,3
c1ratings,292,3.png,extinction,positive,15
c1ratings,292,10.png,extinction,negative,0
c1ratings,292,9.png,extinction,neutral,13
c1ratings,292,1.png,negative,extinction,0
c1ratings,292,4.png,extinction,negative,0
c1ratings,292,26.png,positive,extinction,2
c1ratings,292,5.png,extinction,neutral,15
c1ratings,292,18.png,neutral,extinction,0
c1ratings,292,24.png,neutral,extinction,16
c1ratings,292,17.png,positive,extinction,17
c1ratings,292,21.png,negative,extinction,13
c1ratings,292,11.png,extinction,negative,0
c1ratings,292,8.png,extinction,positive,11
c1ratings,292,12.png,extinction,positive,18
c1ratings,292,23.png,neutral,extinction,16
c1ratings,292,20.png,extinction,neutral,1
c1ratings,292,7.png,positive,extinction,18
