phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,263,3.png,extinction,negative,7
globalratings,263,12.png,extinction,negative,6
globalratings,263,7.png,negative,extinction,14
globalratings,263,18.png,neutral,extinction,11
globalratings,263,9.png,positive,extinction,14
globalratings,263,23.png,neutral,extinction,15
globalratings,263,11.png,extinction,neutral,7
globalratings,263,14.png,positive,extinction,17
globalratings,263,1.png,extinction,positive,16
globalratings,263,17.png,extinction,negative,9
globalratings,263,26.png,extinction,neutral,5
globalratings,263,20.png,negative,extinction,13
globalratings,263,10.png,extinction,positive,9
globalratings,263,24.png,extinction,positive,16
globalratings,263,8.png,negative,extinction,14
globalratings,263,21.png,neutral,extinction,6
globalratings,263,4.png,extinction,neutral,15
globalratings,263,5.png,positive,extinction,15
c2ratings,263,4.png,extinction,neutral,16
c2ratings,263,1.png,extinction,positive,15
c2ratings,263,23.png,neutral,extinction,14
c2ratings,263,14.png,positive,extinction,17
c2ratings,263,8.png,negative,extinction,14
c2ratings,263,5.png,positive,extinction,13
c2ratings,263,9.png,positive,extinction,13
c2ratings,263,11.png,extinction,neutral,7
c2ratings,263,24.png,extinction,positive,14
c2ratings,263,3.png,extinction,negative,9
c2ratings,263,21.png,neutral,extinction,7
c2ratings,263,10.png,extinction,positive,10
c2ratings,263,18.png,neutral,extinction,8
c2ratings,263,17.png,extinction,negative,9
c2ratings,263,12.png,extinction,negative,7
c2ratings,263,26.png,extinction,neutral,6
c2ratings,263,20.png,negative,extinction,12
c2ratings,263,7.png,negative,extinction,13
c1ratings,263,10.png,extinction,positive,10
c1ratings,263,4.png,extinction,neutral,14
c1ratings,263,8.png,negative,extinction,12
c1ratings,263,5.png,positive,extinction,16
c1ratings,263,21.png,neutral,extinction,9
c1ratings,263,17.png,extinction,negative,9
c1ratings,263,7.png,negative,extinction,13
c1ratings,263,23.png,neutral,extinction,13
c1ratings,263,1.png,extinction,positive,14
c1ratings,263,26.png,extinction,neutral,6
c1ratings,263,12.png,extinction,negative,9
c1ratings,263,18.png,neutral,extinction,10
c1ratings,263,20.png,negative,extinction,12
c1ratings,263,14.png,positive,extinction,17
c1ratings,263,11.png,extinction,neutral,10
c1ratings,263,3.png,extinction,negative,12
c1ratings,263,9.png,positive,extinction,13
c1ratings,263,24.png,extinction,positive,14
