phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,289,21.png,negative,extinction,17
globalratings,289,7.png,extinction,negative,17
globalratings,289,20.png,extinction,negative,14
globalratings,289,14.png,extinction,positive,15
globalratings,289,1.png,extinction,neutral,13
globalratings,289,3.png,neutral,extinction,15
globalratings,289,23.png,extinction,neutral,8
globalratings,289,26.png,extinction,negative,5
globalratings,289,24.png,positive,extinction,16
globalratings,289,4.png,negative,extinction,17
globalratings,289,12.png,extinction,positive,9
globalratings,289,18.png,neutral,extinction,5
globalratings,289,8.png,positive,extinction,13
globalratings,289,10.png,extinction,neutral,7
globalratings,289,11.png,extinction,positive,2
globalratings,289,5.png,positive,extinction,17
globalratings,289,17.png,negative,extinction,10
globalratings,289,9.png,neutral,extinction,17
c2ratings,289,5.png,positive,extinction,16
c2ratings,289,24.png,positive,extinction,16
c2ratings,289,8.png,positive,extinction,14
c2ratings,289,20.png,extinction,negative,5
c2ratings,289,1.png,extinction,neutral,11
c2ratings,289,23.png,extinction,neutral,3
c2ratings,289,12.png,extinction,positive,12
c2ratings,289,26.png,extinction,negative,2
c2ratings,289,18.png,neutral,extinction,11
c2ratings,289,17.png,negative,extinction,12
c2ratings,289,10.png,extinction,neutral,7
c2ratings,289,11.png,extinction,positive,1
c2ratings,289,14.png,extinction,positive,17
c2ratings,289,3.png,neutral,extinction,14
c2ratings,289,21.png,negative,extinction,17
c2ratings,289,7.png,extinction,negative,17
c2ratings,289,4.png,negative,extinction,17
c2ratings,289,9.png,neutral,extinction,17
c1ratings,289,8.png,positive,extinction,17
c1ratings,289,1.png,extinction,neutral,15
c1ratings,289,14.png,extinction,positive,5
c1ratings,289,10.png,extinction,neutral,4
c1ratings,289,9.png,neutral,extinction,17
c1ratings,289,4.png,negative,extinction,17
c1ratings,289,21.png,negative,extinction,17
c1ratings,289,20.png,extinction,negative,13
c1ratings,289,23.png,extinction,neutral,2
c1ratings,289,17.png,negative,extinction,9
c1ratings,289,26.png,extinction,negative,4
c1ratings,289,12.png,extinction,positive,8
c1ratings,289,5.png,positive,extinction,13
c1ratings,289,3.png,neutral,extinction,13
c1ratings,289,24.png,positive,extinction,16
c1ratings,289,7.png,extinction,negative,17
c1ratings,289,18.png,neutral,extinction,12
c1ratings,289,11.png,extinction,positive,1
