phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,278,8.png,neutral,extinction,3
globalratings,278,21.png,extinction,positive,11
globalratings,278,24.png,neutral,extinction,13
globalratings,278,1.png,positive,extinction,13
globalratings,278,9.png,extinction,negative,9
globalratings,278,5.png,negative,extinction,16
globalratings,278,14.png,extinction,positive,3
globalratings,278,17.png,extinction,neutral,3
globalratings,278,4.png,extinction,negative,11
globalratings,278,26.png,extinction,neutral,15
globalratings,278,3.png,extinction,negative,17
globalratings,278,7.png,positive,extinction,15
globalratings,278,10.png,extinction,positive,14
globalratings,278,23.png,neutral,extinction,15
globalratings,278,18.png,extinction,neutral,18
globalratings,278,12.png,negative,extinction,11
globalratings,278,11.png,negative,extinction,5
globalratings,278,20.png,positive,extinction,17
c2ratings,278,26.png,extinction,neutral,11
c2ratings,278,8.png,neutral,extinction,2
c2ratings,278,18.png,extinction,neutral,15
c2ratings,278,23.png,neutral,extinction,16
c2ratings,278,14.png,extinction,positive,2
c2ratings,278,5.png,negative,extinction,1
c2ratings,278,21.png,extinction,positive,15
c2ratings,278,3.png,extinction,negative,8
c2ratings,278,7.png,positive,extinction,17
c2ratings,278,20.png,positive,extinction,17
c2ratings,278,11.png,negative,extinction,11
c2ratings,278,9.png,extinction,negative,6
c2ratings,278,17.png,extinction,neutral,4
c2ratings,278,4.png,extinction,negative,6
c2ratings,278,24.png,neutral,extinction,17
c2ratings,278,10.png,extinction,positive,15
c2ratings,278,1.png,positive,extinction,11
c2ratings,278,12.png,negative,extinction,16
c1ratings,278,14.png,extinction,positive,1
c1ratings,278,18.png,extinction,neutral,15
c1ratings,278,21.png,extinction,positive,17
c1ratings,278,9.png,extinction,negative,3
c1ratings,278,10.png,extinction,positive,4
c1ratings,278,24.png,neutral,extinction,9
c1ratings,278,26.png,extinction,neutral,4
c1ratings,278,8.png,neutral,extinction,1
c1ratings,278,7.png,positive,extinction,12
c1ratings,278,17.png,extinction,neutral,3
c1ratings,278,5.png,negative,extinction,13
c1ratings,278,23.png,neutral,extinction,17
c1ratings,278,4.png,extinction,negative,16
c1ratings,278,20.png,positive,extinction,15
c1ratings,278,12.png,negative,extinction,15
c1ratings,278,1.png,positive,extinction,15
c1ratings,278,11.png,negative,extinction,3
c1ratings,278,3.png,extinction,negative,3
