phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,277,10.png,positive,extinction,6
globalratings,277,21.png,neutral,extinction,17
globalratings,277,14.png,extinction,positive,17
globalratings,277,17.png,extinction,positive,6
globalratings,277,9.png,positive,extinction,12
globalratings,277,12.png,positive,extinction,10
globalratings,277,1.png,extinction,neutral,4
globalratings,277,11.png,extinction,neutral,2
globalratings,277,24.png,negative,extinction,13
globalratings,277,7.png,extinction,neutral,9
globalratings,277,4.png,extinction,positive,15
globalratings,277,26.png,neutral,extinction,2
globalratings,277,3.png,extinction,negative,7
globalratings,277,8.png,negative,extinction,5
globalratings,277,23.png,neutral,extinction,14
globalratings,277,20.png,extinction,negative,17
globalratings,277,18.png,negative,extinction,17
globalratings,277,5.png,extinction,negative,16
c2ratings,277,8.png,negative,extinction,6
c2ratings,277,1.png,extinction,neutral,5
c2ratings,277,7.png,extinction,neutral,12
c2ratings,277,18.png,negative,extinction,17
c2ratings,277,11.png,extinction,neutral,12
c2ratings,277,17.png,extinction,positive,6
c2ratings,277,23.png,neutral,extinction,16
c2ratings,277,12.png,positive,extinction,9
c2ratings,277,21.png,neutral,extinction,16
c2ratings,277,4.png,extinction,positive,15
c2ratings,277,3.png,extinction,negative,6
c2ratings,277,24.png,negative,extinction,14
c2ratings,277,5.png,extinction,negative,16
c2ratings,277,26.png,neutral,extinction,2
c2ratings,277,20.png,extinction,negative,16
c2ratings,277,10.png,positive,extinction,5
c2ratings,277,9.png,positive,extinction,9
c2ratings,277,14.png,extinction,positive,15
c1ratings,277,20.png,extinction,negative,14
c1ratings,277,24.png,negative,extinction,14
c1ratings,277,17.png,extinction,positive,5
c1ratings,277,10.png,positive,extinction,6
c1ratings,277,26.png,neutral,extinction,2
c1ratings,277,23.png,neutral,extinction,14
c1ratings,277,18.png,negative,extinction,14
c1ratings,277,4.png,extinction,positive,15
c1ratings,277,12.png,positive,extinction,9
c1ratings,277,14.png,extinction,positive,13
c1ratings,277,9.png,positive,extinction,8
c1ratings,277,1.png,extinction,neutral,5
c1ratings,277,8.png,negative,extinction,4
c1ratings,277,11.png,extinction,neutral,6
c1ratings,277,3.png,extinction,negative,4
c1ratings,277,7.png,extinction,neutral,8
c1ratings,277,21.png,neutral,extinction,15
c1ratings,277,5.png,extinction,negative,15
