phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,268,1,1,1,1,neutral,acquisition,10.png,7175.JPG,0,None,None,None,None
trials,268,1,2,1,1,neutral,extinction,20.png,empty.png,0,None,None,None,None
trials,268,1,3,1,1,negative,extinction,11.png,empty.png,0,None,None,None,None
trials,268,1,4,1,1,neutral,acquisition,9.png,7090.JPG,0,None,None,None,None
trials,268,1,5,1,NA,NA,NA,13.png,22.png,0,None,None,None,None
trials,268,1,6,1,1,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,268,1,7,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,268,1,8,1,2,neutral,acquisition,10.png,7175.JPG,0,None,None,None,None
trials,268,1,9,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,268,1,10,1,NA,NA,NA,9280.JPG,empty.png,0,None,None,None,None
trials,268,1,11,1,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,268,1,12,1,2,neutral,acquisition,9.png,7090.JPG,0,None,None,None,None
trials,268,1,13,1,1,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,268,1,14,1,NA,NA,NA,15.png,27.png,0,None,None,None,None
trials,268,1,15,1,NA,NA,NA,5660.JPG,5870.JPG,0,None,None,None,None
trials,268,1,16,1,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,268,1,17,1,1,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,268,1,18,1,1,positive,extinction,18.png,empty.png,0,None,None,None,None
trials,268,1,19,1,2,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,268,1,20,1,NA,NA,NA,5611.JPG,5780.JPG,0,None,None,None,None
trials,268,1,21,1,NA,NA,NA,5660.JPG,5870.JPG,0,None,None,None,None
trials,268,1,22,1,NA,NA,NA,5970.JPG,9000.JPG,0,None,None,None,None
trials,268,1,23,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,268,1,24,1,1,negative,acquisition,23.png,9041.JPG,0,None,None,None,None
trials,268,1,25,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,268,1,26,1,1,positive,acquisition,17.png,1460.JPG,0,None,None,None,None
trials,268,1,27,1,2,negative,acquisition,23.png,9041.JPG,0,None,None,None,None
trials,268,1,28,1,2,negative,extinction,11.png,empty.png,0,None,None,None,None
trials,268,1,29,1,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,268,1,30,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,268,1,31,1,1,positive,acquisition,1.png,1463.JPG,0,None,None,None,None
trials,268,1,32,1,1,positive,acquisition,21.png,1620.JPG,0,None,None,None,None
trials,268,1,33,1,2,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,268,1,34,1,2,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,268,1,35,1,NA,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,268,1,36,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,268,1,37,1,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,268,1,38,1,NA,NA,NA,5970.JPG,9000.JPG,0,None,None,None,None
trials,268,1,39,1,2,positive,acquisition,21.png,1620.JPG,0,None,None,None,None
trials,268,1,40,1,2,positive,extinction,18.png,empty.png,0,None,None,None,None
trials,268,1,41,1,1,negative,acquisition,24.png,9432.JPG,0,None,None,None,None
trials,268,1,42,1,3,positive,acquisition,21.png,1620.JPG,0,None,None,None,None
trials,268,1,43,1,2,positive,acquisition,1.png,1463.JPG,0,None,None,None,None
trials,268,1,44,1,2,negative,acquisition,24.png,9432.JPG,0,None,None,None,None
trials,268,1,45,1,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,268,1,46,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,268,1,47,1,1,negative,extinction,14.png,empty.png,0,None,None,None,None
trials,268,1,48,1,NA,NA,NA,15.png,27.png,0,None,None,None,None
trials,268,1,49,1,NA,NA,NA,19.png,6.png,0,None,None,None,None
trials,268,1,50,1,3,negative,extinction,11.png,empty.png,0,None,None,None,None
trials,268,1,51,1,2,neutral,extinction,20.png,empty.png,0,None,None,None,None
trials,268,1,52,1,NA,NA,NA,5611.JPG,5780.JPG,0,None,None,None,None
trials,268,1,53,1,3,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,268,1,54,1,NA,NA,NA,13.png,22.png,0,None,None,None,None
trials,268,1,55,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,268,1,56,1,3,neutral,acquisition,10.png,7175.JPG,0,None,None,None,None
trials,268,1,57,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,268,1,58,1,3,neutral,extinction,20.png,empty.png,0,None,None,None,None
trials,268,1,59,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,268,1,60,1,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,268,1,61,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,268,1,62,1,1,neutral,extinction,12.png,empty.png,0,None,None,None,None
