phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,290,20.png,neutral,extinction,18
globalratings,290,24.png,extinction,negative,9
globalratings,290,17.png,neutral,extinction,6
globalratings,290,11.png,extinction,negative,5
globalratings,290,3.png,positive,extinction,18
globalratings,290,7.png,extinction,neutral,18
globalratings,290,26.png,extinction,neutral,18
globalratings,290,14.png,extinction,negative,16
globalratings,290,18.png,neutral,extinction,5
globalratings,290,10.png,extinction,positive,15
globalratings,290,12.png,extinction,positive,18
globalratings,290,1.png,extinction,neutral,18
globalratings,290,5.png,extinction,positive,18
globalratings,290,23.png,negative,extinction,16
globalratings,290,4.png,positive,extinction,18
globalratings,290,9.png,negative,extinction,4
globalratings,290,8.png,positive,extinction,18
globalratings,290,21.png,negative,extinction,14
c2ratings,290,18.png,neutral,extinction,2
c2ratings,290,3.png,positive,extinction,17
c2ratings,290,1.png,extinction,neutral,18
c2ratings,290,8.png,positive,extinction,18
c2ratings,290,7.png,extinction,neutral,18
c2ratings,290,4.png,positive,extinction,18
c2ratings,290,12.png,extinction,positive,18
c2ratings,290,11.png,extinction,negative,2
c2ratings,290,20.png,neutral,extinction,9
c2ratings,290,23.png,negative,extinction,18
c2ratings,290,5.png,extinction,positive,18
c2ratings,290,21.png,negative,extinction,10
c2ratings,290,17.png,neutral,extinction,18
c2ratings,290,14.png,extinction,negative,14
c2ratings,290,9.png,negative,extinction,3
c2ratings,290,24.png,extinction,negative,12
c2ratings,290,10.png,extinction,positive,15
c2ratings,290,26.png,extinction,neutral,9
c1ratings,290,4.png,positive,extinction,18
c1ratings,290,1.png,extinction,neutral,18
c1ratings,290,26.png,extinction,neutral,10
c1ratings,290,11.png,extinction,negative,9
c1ratings,290,12.png,extinction,positive,15
c1ratings,290,7.png,extinction,neutral,18
c1ratings,290,17.png,neutral,extinction,13
c1ratings,290,20.png,neutral,extinction,18
c1ratings,290,3.png,positive,extinction,18
c1ratings,290,21.png,negative,extinction,17
c1ratings,290,9.png,negative,extinction,4
c1ratings,290,24.png,extinction,negative,18
c1ratings,290,23.png,negative,extinction,17
c1ratings,290,8.png,positive,extinction,18
c1ratings,290,18.png,neutral,extinction,15
c1ratings,290,14.png,extinction,negative,18
c1ratings,290,5.png,extinction,positive,18
c1ratings,290,10.png,extinction,positive,15
