phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,298,1,1,2,1,neutral,extinction,empty.png,9.png,0,None,None,None,None
trials,298,1,2,2,1,negative,acquisition,2100.JPG,17.png,0,None,None,None,None
trials,298,1,3,2,2,neutral,extinction,empty.png,9.png,0,None,None,None,None
trials,298,1,4,2,1,negative,extinction,empty.png,21.png,0,None,None,None,None
trials,298,1,5,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,298,1,6,2,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,298,1,7,2,3,neutral,extinction,empty.png,9.png,0,None,None,None,None
trials,298,1,8,2,1,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,298,1,9,2,1,negative,extinction,empty.png,3.png,0,None,None,None,None
trials,298,1,10,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,298,1,11,2,1,negative,acquisition,2141.JPG,8.png,0,None,None,None,None
trials,298,1,12,2,1,positive,acquisition,1440.JPG,1.png,0,None,None,None,None
trials,298,1,13,2,1,positive,extinction,empty.png,24.png,0,None,None,None,None
trials,298,1,14,2,1,positive,extinction,empty.png,4.png,0,None,None,None,None
trials,298,1,15,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,298,1,16,2,NA,NA,NA,6.png,25.png,0,None,None,None,None
trials,298,1,17,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,298,1,18,2,2,positive,extinction,empty.png,4.png,0,None,None,None,None
trials,298,1,19,2,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,298,1,20,2,2,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,298,1,21,2,NA,NA,NA,22.png,2.png,0,None,None,None,None
trials,298,1,22,2,2,negative,extinction,empty.png,3.png,0,None,None,None,None
trials,298,1,23,2,2,negative,extinction,empty.png,21.png,0,None,None,None,None
trials,298,1,24,2,1,positive,acquisition,1604.JPG,26.png,0,None,None,None,None
