phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,282,7.png,negative,extinction,8
globalratings,282,1.png,extinction,negative,5
globalratings,282,18.png,extinction,positive,12
globalratings,282,20.png,extinction,neutral,8
globalratings,282,21.png,extinction,positive,9
globalratings,282,10.png,positive,extinction,11
globalratings,282,26.png,extinction,negative,3
globalratings,282,11.png,extinction,neutral,4
globalratings,282,14.png,positive,extinction,3
globalratings,282,24.png,extinction,neutral,17
globalratings,282,23.png,neutral,extinction,16
globalratings,282,3.png,negative,extinction,6
globalratings,282,17.png,positive,extinction,3
globalratings,282,9.png,negative,extinction,4
globalratings,282,8.png,extinction,positive,2
globalratings,282,12.png,extinction,negative,8
globalratings,282,5.png,neutral,extinction,9
globalratings,282,4.png,neutral,extinction,5
c2ratings,282,17.png,positive,extinction,2
c2ratings,282,24.png,extinction,neutral,18
c2ratings,282,12.png,extinction,negative,11
c2ratings,282,23.png,neutral,extinction,13
c2ratings,282,1.png,extinction,negative,5
c2ratings,282,26.png,extinction,negative,1
c2ratings,282,14.png,positive,extinction,9
c2ratings,282,18.png,extinction,positive,12
c2ratings,282,3.png,negative,extinction,8
c2ratings,282,5.png,neutral,extinction,11
c2ratings,282,10.png,positive,extinction,11
c2ratings,282,4.png,neutral,extinction,9
c2ratings,282,20.png,extinction,neutral,12
c2ratings,282,7.png,negative,extinction,14
c2ratings,282,8.png,extinction,positive,9
c2ratings,282,11.png,extinction,neutral,6
c2ratings,282,21.png,extinction,positive,13
c2ratings,282,9.png,negative,extinction,15
c1ratings,282,8.png,extinction,positive,4
c1ratings,282,5.png,neutral,extinction,8
c1ratings,282,21.png,extinction,positive,4
c1ratings,282,4.png,neutral,extinction,8
c1ratings,282,7.png,negative,extinction,6
c1ratings,282,1.png,extinction,negative,9
c1ratings,282,10.png,positive,extinction,7
c1ratings,282,12.png,extinction,negative,8
c1ratings,282,26.png,extinction,negative,6
c1ratings,282,11.png,extinction,neutral,5
c1ratings,282,18.png,extinction,positive,8
c1ratings,282,9.png,negative,extinction,4
c1ratings,282,14.png,positive,extinction,8
c1ratings,282,17.png,positive,extinction,5
c1ratings,282,20.png,extinction,neutral,10
c1ratings,282,24.png,extinction,neutral,16
c1ratings,282,23.png,neutral,extinction,12
c1ratings,282,3.png,negative,extinction,8
