phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,271,8.png,extinction,neutral,18
globalratings,271,7.png,neutral,extinction,18
globalratings,271,18.png,neutral,extinction,18
globalratings,271,1.png,neutral,extinction,9
globalratings,271,10.png,positive,extinction,15
globalratings,271,3.png,extinction,negative,9
globalratings,271,4.png,extinction,positive,15
globalratings,271,11.png,extinction,negative,4
globalratings,271,17.png,extinction,positive,15
globalratings,271,5.png,extinction,negative,15
globalratings,271,21.png,extinction,neutral,9
globalratings,271,20.png,extinction,positive,17
globalratings,271,26.png,extinction,neutral,15
globalratings,271,23.png,negative,extinction,7
globalratings,271,12.png,positive,extinction,11
globalratings,271,24.png,negative,extinction,9
globalratings,271,14.png,positive,extinction,15
globalratings,271,9.png,negative,extinction,13
c2ratings,271,9.png,negative,extinction,16
c2ratings,271,1.png,neutral,extinction,16
c2ratings,271,23.png,negative,extinction,9
c2ratings,271,18.png,neutral,extinction,9
c2ratings,271,24.png,negative,extinction,9
c2ratings,271,14.png,positive,extinction,13
c2ratings,271,7.png,neutral,extinction,13
c2ratings,271,4.png,extinction,positive,16
c2ratings,271,12.png,positive,extinction,12
c2ratings,271,10.png,positive,extinction,13
c2ratings,271,20.png,extinction,positive,15
c2ratings,271,21.png,extinction,neutral,9
c2ratings,271,26.png,extinction,neutral,10
c2ratings,271,5.png,extinction,negative,11
c2ratings,271,11.png,extinction,negative,5
c2ratings,271,3.png,extinction,negative,7
c2ratings,271,8.png,extinction,neutral,13
c2ratings,271,17.png,extinction,positive,14
c1ratings,271,10.png,positive,extinction,16
c1ratings,271,3.png,extinction,negative,10
c1ratings,271,12.png,positive,extinction,12
c1ratings,271,9.png,negative,extinction,12
c1ratings,271,21.png,extinction,neutral,9
c1ratings,271,23.png,negative,extinction,5
c1ratings,271,20.png,extinction,positive,13
c1ratings,271,17.png,extinction,positive,14
c1ratings,271,5.png,extinction,negative,16
c1ratings,271,4.png,extinction,positive,16
c1ratings,271,24.png,negative,extinction,9
c1ratings,271,1.png,neutral,extinction,9
c1ratings,271,14.png,positive,extinction,16
c1ratings,271,7.png,neutral,extinction,11
c1ratings,271,8.png,extinction,neutral,12
c1ratings,271,18.png,neutral,extinction,10
c1ratings,271,11.png,extinction,negative,7
c1ratings,271,26.png,extinction,neutral,9
