subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
7;1;1;pas_5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.12;0;1;0;0.004;1
7;1;2;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.124;1;1;0;0.004;1
7;1;3;pas_2;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.07;0;1;0;0.004;1
7;1;4;pas_2;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.074;1;1;0;0.004;1
7;1;5;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.128;1;1;0;0.004;1
7;1;6;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.078;1;1;0;0.004;1
7;1;7;pas_5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.132;1;1;0;0.004;1
7;1;8;pas_2;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.082;1;1;0;0.004;1
7;1;9;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.136;1;1;0;0.004;1
7;1;10;pas_5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.14;1;1;0;0.004;1
7;1;11;pas_2;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.086;1;1;0;0.004;1
7;1;12;pas_5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.144;1;1;0;0.004;1
7;1;13;pas_2;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.09;1;1;0;0.004;1
7;1;14;pas_2;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.094;1;1;0;0.004;1
7;1;15;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.098;1;1;0;0.004;1
7;1;16;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.148;1;1;0;0.004;1
7;2;1;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Paper 5.jpg;0.152;1;1;0;0.004;1
7;2;2;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.156;1;1;0;0.004;1
7;2;3;pas_2;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.102;1;1;0;0.004;1
7;2;4;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.106;1;1;0;0.004;1
7;2;5;pas_2;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.11;1;1;0;0.004;1
7;2;6;pas_2;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.114;1;1;0;0.004;1
7;2;7;pas_5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.16;1;1;0;0.004;1
7;2;8;pas_5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.164;1;1;0;0.004;2
7;2;9;pas_2;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.118;1;1;0;0.004;1
7;2;10;pas_5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.168;1;1;0;0.004;2
7;2;11;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Alcohol 3.jpg;0.122;1;1;0;0.004;1
7;2;12;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.172;1;1;0;0.004;1
7;2;13;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.176;1;1;0;0.004;5
7;2;14;pas_5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.176;1;1;0;0.004;4
7;2;15;pas_2;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.126;1;1;0;0.004;3
7;2;16;pas_2;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.126;1;1;0;0.004;2
7;3;1;pas_2;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.13;1;1;0;0.004;3
7;3;2;pas_2;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.13;1;1;0;0.004;2
7;3;3;pas_2;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.134;1;1;0;0.004;1
7;3;4;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.18;1;1;0;0.004;4
7;3;5;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.184;1;-1;1;0.004;6
7;3;6;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.138;1;1;0;0.004;2
7;3;7;pas_5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.18;-1;-1;1;0.004;6
7;3;8;pas_5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.176;-1;1;2;0.001;4
7;3;9;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.177;1;-1;3;0.001;6
7;3;10;pas_2;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.142;1;1;0;0.004;3
7;3;11;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.176;-1;1;4;0.001;4
7;3;12;pas_2;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.142;1;1;0;0.004;3
7;3;13;pas_2;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.142;1;-1;1;0.004;4
7;3;14;pas_5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.177;1;1;4;0.001;4
