subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating;VF_pos;VF_neg
14;1;25;pas_2;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.096;1;-1;11;0.0005;4;yes;no
14;1;26;pas_2;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.0955;-1;1;12;0.0005;1;no;yes
14;1;27;pas_2;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.096;1;1;12;0.0005;2;yes;no
14;1;28;pas_5;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.126;1;1;16;0.0005;3;no;yes
14;1;29;pas_2;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Excited face 3.jpg;0.0965;1;1;12;0.0005;2;yes;no
14;1;30;pas_2;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Garbage dump 8.jpg;0.097;1;1;12;0.0005;2;no;yes
14;1;31;pas_2;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.0975;1;1;12;0.0005;2;no;yes
14;1;32;pas_5;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Penguins 2.jpg;0.1265;1;1;16;0.0005;4;yes;no
14;1;33;pas_5;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.127;1;-1;17;0.0005;6;no;yes
14;1;34;pas_2;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Nude couple 7.jpg;0.098;1;-1;13;0.0005;4;yes;no
14;1;35;pas_2;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Baby 7.jpg;0.0975;-1;1;14;0.0005;2;no;yes
14;1;36;pas_2;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Dog 2.jpg;0.098;1;1;14;0.0005;3;yes;no
14;1;37;pas_5;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Beach 4.jpg;0.1265;-1;-1;17;0.0005;6;yes;no
14;1;38;pas_5;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Angry face 5.jpg;0.126;-1;-1;17;0.0005;6;yes;no
14;1;39;pas_5;negative;P   A   W   S;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.1255;-1;-1;17;0.0005;6;no;yes
14;1;40;pas_2;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.098;1;1;14;0.0005;3;no;yes
14;1;41;pas_2;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.098;1;1;14;0.0005;2;no;yes
14;1;42;pas_2;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Excited face 5.jpg;0.0985;1;1;14;0.0005;2;yes;no
14;1;43;pas_2;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Sad pose 1.jpg;0.099;1;1;14;0.0005;2;no;yes
14;1;44;pas_5;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Fireworks 2.jpg;0.125;-1;-1;17;0.0005;6;yes;no
14;1;45;pas_2;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Destruction 10.jpg;0.0995;1;1;14;0.0005;2;no;yes
14;1;46;pas_2;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.1;1;1;14;0.0005;3;yes;no
14;1;47;pas_2;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Car crash 1.jpg;0.1;1;1;14;0.0005;3;no;yes
14;1;48;pas_5;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.1245;-1;1;18;0.0005;3;no;yes
14;1;49;pas_2;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Lake 12.jpg;0.1;1;-1;15;0.0005;5;yes;no
14;1;50;pas_5;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Scared face 4.jpg;0.125;1;1;18;0.0005;0;no;yes
14;1;51;pas_2;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;School 2.jpg;0.0995;-1;-1;15;0.0005;3;yes;no
14;1;52;pas_2;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.0995;-1;1;16;0.0005;2;yes;no
14;1;53;pas_5;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Mother 6.jpg;0.125;1;1;18;0.0005;4;yes;no
14;1;54;pas_2;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.1;1;1;16;0.0005;2;no;yes
14;1;55;pas_5;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Beach 5.jpg;0.1255;1;1;18;0.0005;2;yes;no
14;1;56;pas_2;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Depressed pose 1.jpg;0.1005;1;1;16;0.0005;2;no;yes
14;1;57;pas_5;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Guitar 1.jpg;0.126;1;1;18;0.0005;1;yes;no
14;1;58;pas_5;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Sunset 3.jpg;0.1265;1;1;18;0.0005;5;yes;no
14;1;59;pas_2;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Present 2.jpg;0.101;1;1;16;0.0005;2;yes;no
14;1;60;pas_5;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.1265;1;1;18;0.0005;1;yes;no
14;1;61;pas_5;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.127;1;1;18;0.0005;1;yes;no
14;1;62;pas_5;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Miserable face 2.jpg;0.1275;1;-1;19;0.0005;6;no;yes
14;1;63;pas_5;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.127;-1;-1;19;0.0005;6;no;yes
14;1;64;pas_5;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.1265;-1;-1;19;0.0005;6;no;yes
14;2;1;pas_2;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Sad face 1.jpg;0.1015;1;1;16;0.0005;2;no;yes
14;2;2;pas_5;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.126;-1;1;20;0.0005;1;yes;no
14;2;3;pas_5;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Fire 2.jpg;0.1265;1;1;20;0.0005;1;no;yes
14;2;4;pas_5;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;School 2.jpg;0.127;1;1;20;0.0005;5;yes;no
14;2;5;pas_5;negative;P   A   W   S;maske_2.bmp;maske_1.bmp;Toilet 4.jpg;0.127;1;1;20;0.0005;5;no;yes
14;2;6;pas_2;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Mother 5.jpg;0.102;1;1;16;0.0005;3;yes;no
14;2;7;pas_2;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Parade 1.jpg;0.102;1;-1;17;0.0005;5;yes;no
14;2;8;pas_5;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Flowers 4.jpg;0.127;1;1;20;0.0005;5;yes;no
14;2;9;pas_2;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Flood 1.jpg;0.1015;-1;-1;17;0.0005;4;no;yes
14;2;10;pas_5;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Beach 4.jpg;0.127;1;-1;21;0.0005;6;yes;no
14;2;11;pas_2;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Children 1.jpg;0.101;-1;-1;17;0.0005;3;yes;no
14;2;12;pas_5;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.1265;-1;-1;21;0.0005;6;no;yes
14;2;13;pas_2;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.101;-1;-1;17;0.0005;5;no;yes
14;2;14;pas_5;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.126;-1;-1;21;0.0005;6;no;yes
14;2;15;pas_5;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Gun 1.jpg;0.1255;-1;-1;21;0.0005;6;no;yes
14;2;16;pas_5;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Jail 1.jpg;0.125;-1;1;22;0.0005;3;no;yes
14;2;17;pas_5;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.1255;1;-1;23;0.0005;6;yes;no
14;2;18;pas_2;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.1005;-1;-1;17;0.0005;5;no;yes
14;2;19;pas_5;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Beach 6.jpg;0.125;-1;-1;23;0.0005;6;yes;no
14;2;20;pas_2;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Cockroach 1.jpg;0.1;-1;-1;17;0.0005;5;no;yes
14;2;21;pas_5;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Elephant 1.jpg;0.1245;-1;-1;23;0.0005;6;yes;no
14;2;22;pas_2;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.0995;-1;-1;17;0.0005;4;yes;no
14;2;23;pas_2;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.099;-1;-1;17;0.0005;5;no;yes
14;2;24;pas_5;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Birthday 1.jpg;0.124;-1;-1;23;0.0005;6;yes;no
14;2;25;pas_2;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Chipmunk 1.jpg;0.0985;-1;-1;17;0.0005;5;yes;no
14;2;26;pas_2;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Coffee 1.jpg;0.098;-1;-1;17;0.0005;3;yes;no
14;2;27;pas_2;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.098;-1;-1;17;0.0005;4;no;yes
14;2;28;pas_2;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Bird 3.jpg;0.0975;-1;-1;17;0.0005;4;yes;no
14;2;29;pas_2;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Happy pose 2.jpg;0.097;-1;1;18;0.0005;2;yes;no
14;2;30;pas_5;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.1235;-1;-1;23;0.0005;6;no;yes
14;2;31;pas_5;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.123;-1;-1;23;0.0005;6;no;yes
14;2;32;pas_2;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.0975;1;-1;19;0.0005;6;no;yes
14;2;33;pas_2;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.097;-1;-1;19;0.0005;5;no;yes
14;2;34;pas_2;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Alcohol 5.jpg;0.0965;-1;-1;19;0.0005;4;yes;no
14;2;35;pas_5;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Sunset 3.jpg;0.1225;-1;1;24;0.0005;4;yes;no
14;2;36;pas_2;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.096;-1;-1;19;0.0005;4;no;yes
14;2;37;pas_5;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Car crash 1.jpg;0.123;1;1;24;0.0005;5;no;yes
14;2;38;pas_5;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Destruction 7.jpg;0.123;1;1;24;0.0005;4;no;yes
14;2;39;pas_5;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Animal carcass 1.jpg;0.1235;1;-1;25;0.0005;6;no;yes
14;2;40;pas_2;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.0955;-1;1;20;0.0005;2;yes;no
14;2;41;pas_2;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Miserable pose 4.jpg;0.096;1;1;20;0.0005;2;no;yes
14;2;42;pas_5;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Car accident 2.jpg;0.123;-1;1;26;0.0005;1;no;yes
14;2;43;pas_5;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.1235;1;1;26;0.0005;1;yes;no
14;2;44;pas_5;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Bird 1.jpg;0.124;1;-1;27;0.0005;6;yes;no
14;2;45;pas_2;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Lake 12.jpg;0.0965;1;-1;21;0.0005;5;yes;no
14;2;46;pas_5;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.1235;-1;1;28;0.0005;4;yes;no
14;2;47;pas_2;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.096;-1;-1;21;0.0005;3;yes;no
14;2;48;pas_5;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;Penguins 2.jpg;0.124;1;1;28;0.0005;1;yes;no
14;2;49;pas_5;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Baby 8.jpg;0.1245;1;-1;29;0.0005;6;yes;no
14;2;50;pas_2;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.096;-1;-1;21;0.0005;4;yes;no
14;2;51;pas_2;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Dessert 8.jpg;0.0955;-1;-1;21;0.0005;4;yes;no
14;2;52;pas_2;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.095;-1;-1;21;0.0005;3;no;yes
14;2;53;pas_2;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Baby 2.jpg;0.095;-1;-1;21;0.0005;0;yes;no
14;2;54;pas_5;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Animal carcass 3.jpg;0.124;-1;1;30;0.0005;1;no;yes
14;2;55;pas_5;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.1245;1;1;30;0.0005;5;yes;no
14;2;56;pas_2;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Massage 1.jpg;0.095;-1;-1;21;0.0005;3;yes;no
14;2;57;pas_5;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.1245;1;-1;31;0.0005;6;yes;no
14;2;58;pas_2;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Destruction 2.jpg;0.095;-1;1;22;0.0005;2;no;yes
14;2;59;pas_5;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.124;-1;-1;31;0.0005;6;no;yes
14;2;60;pas_5;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Garbage dump 8.jpg;0.1235;-1;-1;31;0.0005;6;no;yes
14;2;61;pas_5;negative;P   A   W   S;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.123;-1;-1;31;0.0005;6;no;yes
14;2;62;pas_2;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.0955;1;1;22;0.0005;3;no;yes
14;2;63;pas_2;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.0955;1;1;22;0.0005;2;yes;no
14;2;64;pas_2;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Depressed pose 1.jpg;0.096;1;-1;23;0.0005;4;no;yes
14;3;1;pas_5;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.1225;-1;1;32;0.0005;4;yes;no
14;3;2;pas_2;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.0955;-1;-1;23;0.0005;5;no;yes
14;3;3;pas_2;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Coffee 1.jpg;0.095;-1;1;24;0.0005;2;yes;no
14;3;4;pas_2;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Flowers 4.jpg;0.0955;1;1;24;0.0005;1;yes;no
14;3;5;pas_2;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.096;1;1;24;0.0005;2;no;yes
14;3;6;pas_5;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.123;1;-1;33;0.0005;6;yes;no
14;3;7;pas_5;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Dessert 5.jpg;0.1225;-1;-1;33;0.0005;5;yes;no
14;3;8;pas_5;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.1225;-1;-1;33;0.0005;6;yes;no
14;3;9;pas_5;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Garbage dump 6.jpg;0.122;-1;-1;33;0.0005;6;no;yes
14;3;10;pas_2;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Angry face 3.jpg;0.0965;1;-1;25;0.0005;5;no;yes
14;3;11;pas_2;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.096;-1;-1;25;0.0005;4;yes;no
14;3;12;pas_2;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.0955;-1;-1;25;0.0005;4;no;yes
14;3;13;pas_2;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.095;-1;1;26;0.0005;2;no;yes
14;3;14;pas_5;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.1215;-1;1;34;0.0005;2;no;yes
14;3;15;pas_5;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.122;1;1;34;0.0005;3;no;yes
14;3;16;pas_2;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.0955;1;1;26;0.0005;2;no;yes
14;3;17;pas_5;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Fireworks 2.jpg;0.1225;1;1;34;0.0005;1;yes;no
14;3;18;pas_5;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Gun 5.jpg;0.123;1;1;34;0.0005;1;no;yes
14;3;19;pas_2;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.096;1;1;26;0.0005;1;no;yes
14;3;20;pas_2;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Nude couple 7.jpg;0.0965;1;1;26;0.0005;1;yes;no
14;3;21;pas_5;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Garbage dump 5.jpg;0.1235;1;1;34;0.0005;1;no;yes
14;3;22;pas_5;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.124;1;-1;35;0.0005;6;no;yes
14;3;23;pas_2;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.097;1;-1;27;0.0005;5;no;yes
14;3;24;pas_5;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Miserable face 2.jpg;0.1235;-1;-1;35;0.0005;6;no;yes
14;3;25;pas_5;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Collaboration 1.jpg;0.123;-1;-1;35;0.0005;6;yes;no
14;3;26;pas_2;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.0965;-1;-1;27;0.0005;4;yes;no
14;3;27;pas_2;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.096;-1;-1;27;0.0005;4;yes;no
14;3;28;pas_5;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.1225;-1;-1;35;0.0005;6;yes;no
14;3;29;pas_5;negative;P   A   W   S;maske_1.bmp;maske_2.bmp;Intensity 1.jpg;0.122;-1;-1;35;0.0005;6;no;yes
14;3;30;pas_2;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.0955;-1;-1;27;0.0005;4;yes;no
14;3;31;pas_2;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Excited face 3.jpg;0.095;-1;-1;27;0.0005;4;yes;no
14;3;32;pas_5;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.1215;-1;-1;35;0.0005;6;yes;no
14;3;33;pas_2;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.0945;-1;-1;27;0.0005;4;yes;no
14;3;34;pas_2;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.094;-1;-1;27;0.0005;6;yes;no
14;3;35;pas_2;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.0935;-1;-1;27;0.0005;5;yes;no
14;3;36;pas_5;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Elephant 1.jpg;0.121;-1;-1;35;0.0005;6;yes;no
14;3;37;pas_5;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Feces 1.jpg;0.1205;-1;-1;35;0.0005;6;no;yes
14;3;38;pas_5;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Picnic 2.jpg;0.12;-1;-1;35;0.0005;6;yes;no
14;3;39;pas_5;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Jail 1.jpg;0.1195;-1;-1;35;0.0005;6;no;yes
14;3;40;pas_5;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.119;-1;-1;35;0.0005;6;yes;no
14;3;41;pas_2;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Miserable pose 4.jpg;0.093;-1;-1;27;0.0005;5;no;yes
14;3;42;pas_2;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Animal carcass 3.jpg;0.0925;-1;-1;27;0.0005;5;no;yes
14;3;43;pas_5;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.1185;-1;1;36;0.0005;4;no;yes
14;3;44;pas_5;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Gun 1.jpg;0.119;1;-1;37;0.0005;6;no;yes
14;3;45;pas_2;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.092;-1;-1;27;0.0005;5;no;yes
14;3;46;pas_5;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.1185;-1;-1;37;0.0005;6;yes;no
14;3;47;pas_2;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Destruction 10.jpg;0.0915;-1;-1;27;0.0005;5;no;yes
14;3;48;pas_2;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.091;-1;-1;27;0.0005;5;no;yes
14;3;49;pas_2;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.0905;-1;-1;27;0.0005;5;no;yes
14;3;50;pas_5;negative;P   A   W   S;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.118;-1;1;38;0.0005;4;no;yes
14;3;51;pas_2;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.09;-1;-1;27;0.0005;4;no;yes
14;3;52;pas_2;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Massage 1.jpg;0.0895;-1;-1;27;0.0005;4;yes;no
14;3;53;pas_5;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Cemetery 5.jpg;0.1185;1;-1;39;0.0005;6;no;yes
14;3;54;pas_2;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.089;-1;-1;27;0.0005;4;no;yes
14;3;55;pas_2;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Parade 1.jpg;0.0885;-1;-1;27;0.0005;3;yes;no
14;3;56;pas_5;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Alcohol 5.jpg;0.118;-1;1;40;0.0005;3;yes;no
