subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
6;4;2;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.1225;-1;1;8;0.0005;4
6;4;3;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.123;1;-1;9;0.0005;6
6;4;4;pas_2;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.08;-1;-1;9;0.0005;4
6;4;5;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.1225;-1;-1;9;0.0005;5
6;4;6;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Barrels 1.jpg;0.0795;-1;-1;9;0.0005;4
6;4;7;pas_2;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.079;-1;-1;9;0.0005;5
6;4;8;pas_2;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.0785;-1;-1;9;0.0005;5
6;4;9;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.1225;-1;-1;9;0.0005;6
6;4;10;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.078;-1;-1;9;0.0005;3
6;4;11;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.122;-1;-1;9;0.0005;6
6;4;12;pas_5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.1215;-1;1;10;0.0005;2
6;4;13;pas_2;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.078;-1;-1;9;0.0005;4
6;4;14;pas_2;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.0775;-1;-1;9;0.0005;4
6;4;15;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.122;1;1;10;0.0005;5
6;4;16;pas_2;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.077;-1;-1;9;0.0005;5
6;5;1;pas_5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.122;1;-1;11;0.0005;6
6;5;2;pas_2;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.0765;-1;-1;9;0.0005;4
6;5;3;pas_2;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.076;-1;-1;9;0.0005;4
6;5;4;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.0755;-1;1;10;0.0005;2
6;5;5;pas_2;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.076;1;1;10;0.0005;3
6;5;6;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.1215;-1;1;12;0.0005;4
6;5;7;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.122;1;-1;13;0.0005;6
6;5;8;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.1215;-1;1;14;0.0005;4
6;5;9;pas_2;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.076;1;-1;11;0.0005;4
6;5;10;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.122;1;-1;15;0.0005;6
6;5;11;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.0755;-1;-1;11;0.0005;4
6;5;12;pas_5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.1215;-1;-1;15;0.0005;6
6;5;13;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.121;-1;-1;15;0.0005;6
6;5;14;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.1205;-1;-1;15;0.0005;5
6;5;15;pas_2;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.075;-1;1;12;0.0005;2
6;5;16;pas_2;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.0755;1;-1;13;0.0005;4
