subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
8;1;1;pas_2;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.117;N   U   G   Z;K   E   L   M;K   E   H   M;G   U   T   Z;yes;no;no;no;no;yes
8;1;2;pas_5;positive;P   A   W   S;maske_2.bmp;maske_1.bmp;School 2.jpg;0.1755;R   O   B   F;W   A   P   S;J   O   B   F;P   A   W   S;no;no;no;yes;yes;no
8;1;3;pas_5;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.1755;V   A   P   S;S   A   P   V;J   O   R   B;F   R   O   B;no;yes;no;no;yes;no
8;1;4;pas_2;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Dog 23.jpg;0.117;K   L   E   M;H   E   L   K;Z   U   N   T;T   U   G   Z;no;no;yes;no;no;yes
8;1;5;pas_2;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Father 1.jpg;0.117;K   L   E   M;Z   U   N   T;K   E   H   M;G   N   U   Z;no;no;yes;no;yes;no
8;1;6;pas_5;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Gun 1.jpg;0.1755;P   A   W   S;S   W   A   P;F   R   O   B;R   O   B   F;no;no;yes;no;no;yes
8;1;7;pas_5;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Pollution 1.jpg;0.1755;J   O   R   B;W   A   P   S;B   O   R   F;S   A   P   V;yes;no;no;no;no;yes
8;1;8;pas_2;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Cat 5.jpg;0.117;M   E   H   K;G   U   N   T;H   E   L   K;T   U   G   Z;yes;no;no;no;yes;no
8;1;9;pas_5;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Baby 8.jpg;0.1755;J   O   R   F;R   O   B   F;P   A   W   S;S   W   A   P;no;no;no;yes;yes;no
8;1;10;pas_5;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.1755;S   P   A   V;J   O   R   B;B   O   R   F;V   A   S   P;yes;no;no;no;yes;no
8;1;11;pas_5;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.1755;J   O   B   F;P   S   A   V;B   J   O   F;V   A   P   S;yes;no;no;no;no;yes
8;1;12;pas_5;positive;V   A   P   S;maske_2.bmp;maske_1.bmp;Baby 2.jpg;0.1755;V   A   P   S;J   O   B   F;F   O   R   B;P   S   A   V;yes;no;no;no;yes;no
8;1;13;pas_2;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.117;L   E   M   K;H   E   M   K;G   N   U   Z;G   U   T   Z;no;no;yes;no;no;yes
8;1;14;pas_2;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Flowers 4.jpg;0.117;N   U   G   Z;L   E   M   K;H   E   M   K;Z   U   N   T;no;no;yes;no;no;yes
8;1;15;pas_5;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.1755;P   S   A   V;J   O   R   F;S   A   P   V;J   O   B   F;no;yes;no;no;no;yes
8;1;16;pas_2;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.117;H   E   L   K;K   E   H   M;G   U   N   T;G   U   T   Z;yes;no;no;no;yes;no
8;1;17;pas_2;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.117;K   L   E   H;Z   U   N   G;M   E   H   K;T   U   N   G;no;yes;no;no;no;yes
8;1;18;pas_5;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Beach 7.jpg;0.1755;B   J   O   F;S   W   A   P;P   S   A   V;J   O   R   F;no;no;yes;no;yes;no
8;1;19;pas_5;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.1755;V   A   S   P;J   O   R   F;S   P   A   V;R   O   B   F;no;no;no;yes;no;yes
8;1;20;pas_2;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Animal carcass 3.jpg;0.117;K   E   L   M;T   U   G   Z;K   L   E   H;G   N   U   Z;no;yes;no;no;no;yes
8;1;21;pas_5;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.1755;S   P   A   V;B   O   R   F;B   J   O   F;S   A   P   V;yes;no;no;no;yes;no
8;1;22;pas_5;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.1755;F   O   R   B;V   A   S   P;S   W   A   P;B   O   R   F;no;no;no;yes;no;yes
8;1;23;pas_5;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.1755;F   R   O   B;F   O   R   B;V   A   S   P;W   A   P   S;no;no;no;yes;yes;no
8;1;24;pas_2;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.117;T   U   G   Z;K   E   L   M;G   U   T   Z;K   L   E   M;no;no;no;yes;no;yes
8;1;25;pas_2;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.117;K   L   E   M;K   E   H   M;T   U   N   G;G   U   N   T;no;no;yes;no;yes;no
8;1;26;pas_2;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Destruction 2.jpg;0.117;L   E   M   K;Z   U   N   T;H   E   L   K;N   U   G   Z;no;no;no;yes;no;yes
8;1;27;pas_2;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Happy pose 2.jpg;0.117;M   E   H   K;K   L   E   H;T   U   N   G;Z   U   N   G;no;yes;no;no;yes;no
8;1;28;pas_2;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.117;K   L   E   H;T   U   N   G;L   E   M   K;Z   U   N   G;no;no;yes;no;yes;no
8;1;29;pas_5;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Fire 7.jpg;0.1755;W   A   P   S;B   J   O   F;V   A   P   S;J   O   R   B;no;yes;no;no;no;yes
8;1;30;pas_5;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Miserable face 2.jpg;0.1755;P   A   W   S;S   P   A   V;F   O   R   B;F   R   O   B;no;no;yes;no;no;yes
8;1;31;pas_2;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.117;H   E   M   K;K   E   L   M;N   U   G   Z;G   N   U   Z;no;yes;no;no;yes;no
8;1;32;pas_2;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Jail 1.jpg;0.117;M   E   H   K;Z   U   N   G;G   U   N   T;H   E   M   K;no;no;yes;no;no;yes
8;2;1;pas_2;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.117;G   U   N   T;K   E   L   M;G   U   T   Z;H   E   M   K;yes;no;no;no;no;yes
8;2;2;pas_5;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.1755;W   A   P   S;J   O   R   B;F   O   R   B;P   A   W   S;yes;no;no;no;yes;no
8;2;3;pas_2;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.117;G   N   U   Z;Z   U   N   T;K   E   H   M;L   E   M   K;no;no;no;yes;yes;no
