subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
11;1;1;pas_5;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.127;K   E   H   M;Z   U   N   G;H   E   M   K;G   N   U   Z;no;no;yes;no;yes;no
11;1;2;pas_2;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.081;J   O   R   F;S   W   A   P;R   O   B   F;P   S   A   V;no;yes;no;no;yes;no
11;1;3;pas_5;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.127;G   U   N   T;H   E   M   K;Z   U   N   T;K   E   H   M;no;no;no;yes;yes;no
11;1;4;pas_2;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;Parade 1.jpg;0.081;J   O   R   F;R   O   B   F;P   A   W   S;V   A   P   S;yes;no;no;no;yes;no
11;1;5;pas_2;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Excited face 3.jpg;0.081;B   J   O   F;S   P   A   V;J   O   R   B;V   A   S   P;no;yes;no;no;yes;no
11;1;6;pas_5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.127;N   U   G   Z;K   L   E   M;K   L   E   H;Z   U   N   T;no;no;yes;no;yes;no
11;1;7;pas_2;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.081;J   O   R   F;P   S   A   V;B   O   R   F;S   W   A   P;no;yes;no;no;yes;no
11;1;8;pas_2;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Cemetery 5.jpg;0.081;B   J   O   F;F   R   O   B;V   A   P   S;P   A   W   S;yes;no;no;no;no;yes
11;1;9;pas_5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Sunset 3.jpg;0.127;K   L   E   H;G   U   T   Z;M   E   H   K;T   U   N   G;no;no;yes;no;yes;no
11;1;10;pas_2;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Picnic 1.jpg;0.081;J   O   B   F;P   S   A   V;V   A   S   P;J   O   R   B;no;yes;no;no;yes;no
11;1;11;pas_2;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Feces 1.jpg;0.081;J   O   B   F;V   A   S   P;S   A   P   V;B   J   O   F;no;no;yes;no;no;yes
11;1;12;pas_5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Depressed pose 1.jpg;0.127;G   N   U   Z;T   U   G   Z;M   E   H   K;H   E   M   K;no;yes;no;no;no;yes
11;1;13;pas_2;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Father 1.jpg;0.081;W   A   P   S;S   A   P   V;F   O   R   B;F   R   O   B;no;no;yes;no;yes;no
11;1;14;pas_5;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.127;L   E   M   K;K   E   L   M;G   N   U   Z;T   U   G   Z;no;yes;no;no;yes;no
11;1;15;pas_2;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.081;S   A   P   V;S   P   A   V;J   O   R   F;R   O   B   F;yes;no;no;no;yes;no
