subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating;VF_pos;VF_neg
12;1;59;pas_2;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Destruction 2.jpg;0.0205;1;-1;48;0.0005;5;yes;no
12;1;60;pas_5;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.184;1;1;0;0.004;5;yes;no
12;1;61;pas_2;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Baby 8.jpg;0.02;-1;1;49;0.0005;5;yes;no
12;1;62;pas_5;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.184;1;1;0;0.004;5;yes;no
12;1;63;pas_2;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.0205;1;-1;50;0.0005;5;no;yes
12;1;64;pas_2;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.02;-1;1;51;0.0005;4;yes;no
12;2;1;pas_5;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.184;1;1;0;0.004;5;yes;no
12;2;2;pas_5;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.184;1;1;0;0.004;5;yes;no
12;2;3;pas_5;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.184;1;1;0;0.004;5;no;yes
12;2;4;pas_5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.184;1;1;0;0.004;5;no;yes
12;2;5;pas_5;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.184;1;1;0;0.004;5;yes;no
12;2;6;pas_5;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.184;1;1;0;0.004;5;yes;no
12;2;7;pas_5;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;School 2.jpg;0.184;1;1;0;0.004;5;yes;no
12;2;8;pas_2;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.0205;1;-1;52;0.0005;5;yes;no
12;2;9;pas_5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Cemetery 5.jpg;0.184;1;1;0;0.004;5;no;yes
12;2;10;pas_2;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Baby 2.jpg;0.02;-1;1;53;0.0005;5;yes;no
12;2;11;pas_2;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.0205;1;-1;54;0.0005;4;no;yes
12;2;12;pas_2;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Angry face 4.jpg;0.02;-1;1;55;0.0005;4;yes;no
12;2;13;pas_2;negative;J   O   R   B;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.0205;1;-1;56;0.0005;4;yes;no
12;2;14;pas_2;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.02;-1;-1;56;0.0005;3;yes;no
12;2;15;pas_5;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Children 1.jpg;0.184;1;1;0;0.004;4;yes;no
12;2;16;pas_2;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.02;-1;-1;56;0.0005;3;no;yes
12;2;17;pas_2;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Gazing 6.jpg;0.02;-1;1;57;0.0005;4;yes;no
12;2;18;pas_5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Garbage dump 8.jpg;0.188;1;1;0;0.004;5;no;yes
12;2;19;pas_5;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.188;1;1;0;0.004;5;no;yes
12;2;20;pas_5;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Flowers 4.jpg;0.188;1;1;0;0.004;5;yes;no
12;2;21;pas_2;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.0205;1;-1;58;0.0005;5;yes;no
12;2;22;pas_5;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Pollution 1.jpg;0.188;1;1;0;0.004;5;no;yes
12;2;23;pas_2;positive;V   A   P   S;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.02;-1;1;59;0.0005;4;yes;no
12;2;24;pas_2;negative;F   O   R   B;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.0205;1;-1;60;0.0005;4;yes;no
12;2;25;pas_5;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Beach 4.jpg;0.188;1;1;0;0.004;5;yes;no
12;2;26;pas_5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.188;1;1;0;0.004;5;yes;no
12;2;27;pas_2;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.02;-1;1;61;0.0005;5;no;yes
12;2;28;pas_2;positive;P   A   W   S;maske_1.bmp;maske_2.bmp;Parade 1.jpg;0.0205;1;-1;62;0.0005;4;yes;no
12;2;29;pas_2;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.02;-1;1;63;0.0005;4;no;yes
12;2;30;pas_5;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.188;1;1;0;0.004;4;yes;no
12;2;31;pas_2;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Picnic 1.jpg;0.0205;1;-1;64;0.0005;5;yes;no
12;2;32;pas_2;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.02;-1;-1;64;0.0005;3;no;yes
12;2;33;pas_2;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.02;-1;-1;64;0.0005;3;yes;no
12;2;34;pas_2;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Happy pose 2.jpg;0.02;-1;-1;64;0.0005;3;yes;no
12;2;35;pas_5;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Baby 7.jpg;0.192;1;1;0;0.004;5;yes;no
12;2;36;pas_5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Couple 8.jpg;0.192;1;1;0;0.004;5;yes;no
12;2;37;pas_2;positive;P   A   W   S;maske_2.bmp;maske_1.bmp;Elephant 1.jpg;0.02;-1;-1;64;0.0005;3;yes;no
12;2;38;pas_2;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.02;-1;1;65;0.0005;4;yes;no
12;2;39;pas_2;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Mother 5.jpg;0.0205;1;-1;66;0.0005;4;yes;no
12;2;40;pas_5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Excited face 5.jpg;0.192;1;1;0;0.004;4;yes;no
12;2;41;pas_5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Siblings 1.jpg;0.196;1;1;0;0.004;4;yes;no
12;2;42;pas_2;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.02;-1;-1;66;0.0005;3;yes;no
12;2;43;pas_2;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Sad face 1.jpg;0.02;-1;1;67;0.0005;4;yes;no
12;2;44;pas_2;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;Sunset 3.jpg;0.0205;1;1;67;0.0005;3;yes;no
12;2;45;pas_5;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.2;1;1;0;0.004;4;yes;no
12;2;46;pas_2;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.0205;1;-1;68;0.0005;5;yes;no
12;2;47;pas_5;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.204;1;1;0;0.004;5;no;yes
12;2;48;pas_5;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.204;1;1;0;0.004;5;yes;no
12;2;49;pas_5;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Animal carcass 1.jpg;0.204;1;1;0;0.004;5;yes;no
12;2;50;pas_5;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Fireworks 2.jpg;0.204;1;1;0;0.004;5;yes;no
12;2;51;pas_5;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.204;1;1;0;0.004;5;no;yes
12;2;52;pas_2;positive;P   S   A   V;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.02;-1;1;69;0.0005;5;yes;no
12;2;53;pas_5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.204;1;1;0;0.004;5;yes;no
12;2;54;pas_5;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Birthday 1.jpg;0.204;1;1;0;0.004;5;yes;no
12;2;55;pas_5;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.204;1;1;0;0.004;5;no;yes
12;2;56;pas_5;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.204;1;1;0;0.004;5;no;yes
12;2;57;pas_2;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.0205;1;-1;70;0.0005;4;yes;no
12;2;58;pas_2;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Depressed pose 1.jpg;0.02;-1;-1;70;0.0005;3;yes;no
12;2;59;pas_5;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Gun 1.jpg;0.204;1;1;0;0.004;4;no;yes
12;2;60;pas_2;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.02;-1;1;71;0.0005;4;no;yes
12;2;61;pas_2;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Cockroach 1.jpg;0.0205;1;1;71;0.0005;3;yes;no
12;2;62;pas_2;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.0205;1;1;71;0.0005;3;yes;no
12;2;63;pas_5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.208;1;1;0;0.004;5;yes;no
12;2;64;pas_2;negative;B   O   R   F;maske_2.bmp;maske_1.bmp;Depressed pose 3.jpg;0.0205;1;-1;72;0.0005;5;no;yes
12;3;1;pas_2;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Flood 1.jpg;0.02;-1;-1;72;0.0005;3;no;yes
12;3;2;pas_5;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Present 2.jpg;0.208;1;1;0;0.004;5;yes;no
12;3;3;pas_2;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.02;-1;-1;72;0.0005;3;no;yes
12;3;4;pas_5;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Fire 7.jpg;0.208;1;1;0;0.004;5;no;yes
12;3;5;pas_5;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.208;1;1;0;0.004;5;no;yes
12;3;6;pas_5;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.208;1;1;0;0.004;5;yes;no
12;3;7;pas_5;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.208;1;1;0;0.004;5;yes;no
12;3;8;pas_5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Children 1.jpg;0.208;1;1;0;0.004;5;yes;no
12;3;9;pas_5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Collaboration 1.jpg;0.208;1;1;0;0.004;5;yes;no
12;3;10;pas_2;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Excited face 3.jpg;0.02;-1;1;73;0.0005;5;yes;no
12;3;11;pas_2;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.0205;1;1;73;0.0005;3;no;yes
12;3;12;pas_2;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Nude couple 7.jpg;0.0205;1;1;73;0.0005;3;yes;no
12;3;13;pas_2;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Scared face 4.jpg;0.0205;1;1;73;0.0005;3;yes;no
12;3;14;pas_5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.208;1;1;0;0.004;4;no;yes
12;3;15;pas_5;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Destruction 7.jpg;0.212;1;1;0;0.004;5;no;yes
12;3;16;pas_2;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Fire 2.jpg;0.0205;1;-1;74;0.0005;4;yes;no
12;3;17;pas_5;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.212;1;1;0;0.004;5;no;yes
12;3;18;pas_2;positive;P   S   A   V;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.02;-1;1;75;0.0005;5;yes;no
12;3;19;pas_2;positive;P   A   W   S;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.0205;1;1;75;0.0005;3;yes;no
12;3;20;pas_2;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;Baby 8.jpg;0.0205;1;1;75;0.0005;3;yes;no
12;3;21;pas_2;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.0205;1;1;75;0.0005;3;yes;no
12;3;22;pas_2;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.0205;1;1;75;0.0005;3;yes;no
12;3;23;pas_5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.212;1;1;0;0.004;3;yes;no
12;3;24;pas_5;negative;G   U   T   Z;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.216;1;1;0;0.004;5;no;yes
12;3;25;pas_2;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.0205;1;-1;76;0.0005;4;no;yes
12;3;26;pas_2;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.02;-1;-1;76;0.0005;3;no;yes
12;3;27;pas_5;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Yoga 3.jpg;0.216;1;1;0;0.004;5;yes;no
12;3;28;pas_5;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Car accident 2.jpg;0.216;1;1;0;0.004;5;no;yes
12;3;29;pas_5;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.216;1;1;0;0.004;5;no;yes
12;3;30;pas_2;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.02;-1;1;77;0.0005;4;yes;no
12;3;31;pas_2;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.0205;1;1;77;0.0005;3;yes;no
12;3;32;pas_5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Dog 2.jpg;0.216;1;1;0;0.004;5;yes;no
12;3;33;pas_2;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.0205;1;-1;78;0.0005;5;yes;no
12;3;34;pas_2;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Miserable face 2.jpg;0.02;-1;-1;78;0.0005;3;no;yes
12;3;35;pas_2;negative;J   O   R   B;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.02;-1;1;79;0.0005;4;no;yes
12;3;36;pas_2;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.0205;1;1;79;0.0005;3;no;yes
12;3;37;pas_5;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Beach 6.jpg;0.216;1;1;0;0.004;5;yes;no
12;3;38;pas_2;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Bird 3.jpg;0.0205;1;1;79;0.0005;3;yes;no
12;3;39;pas_2;positive;V   A   P   S;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.0205;1;1;79;0.0005;3;yes;no
12;3;40;pas_2;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Baby 2.jpg;0.0205;1;1;79;0.0005;3;yes;no
12;3;41;pas_2;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.0205;1;1;79;0.0005;3;yes;no
12;3;42;pas_2;negative;F   O   R   B;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.0205;1;1;79;0.0005;3;no;yes
12;3;43;pas_5;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.216;1;1;0;0.004;5;no;yes
12;3;44;pas_2;positive;P   A   W   S;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.0205;1;-1;80;0.0005;5;yes;no
12;3;45;pas_5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Gun 1.jpg;0.216;1;1;0;0.004;5;no;yes
12;3;46;pas_5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Destruction 2.jpg;0.216;1;1;0;0.004;5;no;yes
12;3;47;pas_5;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.216;1;1;0;0.004;5;yes;no
12;3;48;pas_5;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.216;1;1;0;0.004;5;no;yes
12;3;49;pas_5;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.216;1;1;0;0.004;5;yes;no
12;3;50;pas_5;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.216;1;1;0;0.004;5;no;yes
12;3;51;pas_5;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.216;1;1;0;0.004;5;no;yes
12;3;52;pas_2;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.02;-1;-1;80;0.0005;3;yes;no
12;3;53;pas_5;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Alcohol 5.jpg;0.216;1;1;0;0.004;3;yes;no
12;3;54;pas_5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;School 2.jpg;0.22;1;1;0;0.004;4;yes;no
12;3;55;pas_2;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Jail 1.jpg;0.02;-1;-1;80;0.0005;3;yes;no
12;3;56;pas_2;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Picnic 1.jpg;0.02;-1;-1;80;0.0005;3;yes;no
12;3;57;pas_2;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Miserable pose 4.jpg;0.02;-1;-1;80;0.0005;3;no;yes
12;3;58;pas_5;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.224;1;1;0;0.004;3;yes;no
12;3;59;pas_5;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.228;1;1;0;0.004;5;yes;no
12;3;60;pas_5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Elephant 1.jpg;0.228;1;1;0;0.004;5;yes;no
