subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
7;1;1;pas_2;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Sad face 9.jpg;0.1185;H   E   M   K;M   E   H   K;N   U   G   Z;T   U   G   Z;yes;no;no;no;no;yes
7;1;2;pas_5;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Fireworks 2.jpg;0.161;B   O   R   F;P   A   W   S;V   A   S   P;J   O   B   F;no;no;yes;no;yes;no
7;1;3;pas_5;positive;V   A   P   S;maske_2.bmp;maske_1.bmp;Mother 5.jpg;0.161;S   W   A   P;F   R   O   B;J   O   R   B;V   A   P   S;no;no;no;yes;yes;no
7;1;4;pas_2;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Birthday 1.jpg;0.1185;G   U   T   Z;K   L   E   H;K   E   H   M;N   U   G   Z;no;no;yes;no;yes;no
7;1;5;pas_5;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.161;S   W   A   P;B   J   O   F;V   A   S   P;J   O   R   F;no;no;no;yes;no;yes
7;1;6;pas_5;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.161;J   O   B   F;V   A   P   S;B   J   O   F;S   A   P   V;no;no;yes;no;no;yes
7;1;7;pas_2;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.1185;Z   U   N   G;T   U   N   G;K   E   H   M;L   E   M   K;no;no;no;yes;yes;no
7;1;8;pas_2;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Elephant 1.jpg;0.1185;K   L   E   H;Z   U   N   G;Z   U   N   T;K   L   E   M;no;no;no;yes;yes;no
7;1;9;pas_2;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.1185;Z   U   N   T;L   E   M   K;G   U   N   T;K   E   H   M;no;no;no;yes;no;yes
7;1;10;pas_5;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.161;W   A   P   S;S   P   A   V;J   O   R   B;J   O   R   F;yes;no;no;no;yes;no
7;1;11;pas_5;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.161;R   O   B   F;F   R   O   B;S   P   A   V;P   A   W   S;yes;no;no;no;no;yes
7;1;12;pas_2;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.1185;L   E   M   K;Z   U   N   T;N   U   G   Z;M   E   H   K;no;no;yes;no;yes;no
7;1;13;pas_2;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Angry face 4.jpg;0.1185;Z   U   N   G;K   E   L   M;T   U   N   G;K   L   E   M;no;yes;no;no;no;yes
7;1;14;pas_2;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Alcohol 5.jpg;0.1185;T   U   N   G;H   E   M   K;H   E   L   K;T   U   G   Z;yes;no;no;no;yes;no
7;1;15;pas_5;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Baby 2.jpg;0.161;J   O   B   F;R   O   B   F;S   A   P   V;P   S   A   V;no;no;no;yes;yes;no
7;1;16;pas_5;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Jail 1.jpg;0.161;V   A   S   P;R   O   B   F;F   R   O   B;S   P   A   V;no;no;yes;no;no;yes
7;1;17;pas_5;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Car crash 1.jpg;0.161;W   A   P   S;V   A   P   S;J   O   B   F;J   O   R   B;no;no;no;yes;no;yes
7;1;18;pas_5;negative;B   O   R   F;maske_2.bmp;maske_1.bmp;Gun 1.jpg;0.161;B   O   R   F;S   A   P   V;S   W   A   P;J   O   R   F;no;yes;no;no;no;yes
7;1;19;pas_5;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.161;J   O   R   B;F   O   R   B;P   A   W   S;P   S   A   V;no;no;no;yes;no;yes
7;1;20;pas_2;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.1185;G   N   U   Z;G   U   T   Z;M   E   H   K;H   E   M   K;yes;no;no;no;yes;no
7;1;21;pas_5;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.161;B   O   R   F;F   O   R   B;V   A   P   S;S   W   A   P;no;no;no;yes;yes;no
7;1;22;pas_5;positive;P   A   W   S;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.161;F   O   R   B;J   O   R   F;P   A   W   S;V   A   S   P;no;no;yes;no;yes;no
7;1;23;pas_2;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Happy pose 2.jpg;0.1185;K   E   L   M;T   U   G   Z;H   E   L   K;G   U   N   T;no;yes;no;no;yes;no
7;1;24;pas_2;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Fence 4.jpg;0.1185;T   U   G   Z;K   E   H   M;M   E   H   K;G   U   T   Z;no;yes;no;no;no;yes
