subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
59,grünen Wesen,starting_melody,yes,no,no,no,0,2710395,2717734
59,gelben Wesen,ending_melody,no,yes,no,no,1,2720005,2726767
59,lila Wesen,ending_scream,no,no,no,yes,2,2729038,2734816
59,roten Wesen,starting_scream,no,no,yes,no,3,2737085,2738836
