subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
96,lila Wesen,starting_scream,no,no,yes,no,0,1393420,1398093
96,roten Wesen,ending_melody,no,yes,no,no,1,1400363,1404089
96,grünen Wesen,ending_scream,no,no,no,yes,2,1406358,1411653
96,gelben Wesen,starting_melody,yes,no,no,no,3,1413924,1415303
