subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
5,gelben Wesen,starting_melody,yes,no,no,no,0,1456883,1462478
5,grünen Wesen,ending_scream,no,no,no,yes,1,1464747,1472653
5,lila Wesen,starting_scream,no,no,yes,no,2,1474923,1479204
5,roten Wesen,ending_melody,no,yes,no,no,3,1481473,1485019
