subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
73,roten Wesen,starting_scream,no,no,yes,no,0,1417219,1424174
73,gelben Wesen,ending_melody,no,yes,no,no,1,1426444,1429139
73,grünen Wesen,starting_melody,yes,no,no,no,2,1431410,1433548
73,lila Wesen,ending_scream,no,no,no,yes,3,1435817,1439220
