subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
88,gelben Wesen,starting_scream,no,no,yes,no,0,1419710,1425583
88,grünen Wesen,ending_melody,no,yes,no,no,1,1427854,1432691
88,roten Wesen,ending_scream,no,no,no,yes,2,1434960,1439355
88,lila Wesen,starting_melody,yes,no,no,no,3,1441626,1443606
