subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
27,lila Wesen,starting_scream,no,no,yes,no,0,1427211,1431752
27,grünen Wesen,ending_scream,no,no,no,yes,1,1434022,1437201
27,gelben Wesen,starting_melody,yes,no,no,no,2,1439470,1441434
27,roten Wesen,ending_melody,no,yes,no,no,3,1443704,1445307
