subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
91,grünen Wesen,starting_scream,no,no,yes,no,0,1398937,1402805
91,roten Wesen,starting_melody,yes,no,no,no,1,1405073,1407912
91,gelben Wesen,ending_scream,no,no,no,yes,2,1410181,1413275
91,lila Wesen,ending_melody,no,yes,no,no,3,1415546,1417928
