subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
38,roten Wesen,starting_melody,yes,no,no,no,0,1505096,1513636
38,lila Wesen,ending_melody,no,yes,no,no,1,1515907,1519280
38,grünen Wesen,starting_scream,no,no,yes,no,2,1521551,1525221
38,gelben Wesen,ending_scream,no,no,no,yes,3,1527492,1529500
