subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
56,roten Wesen,starting_scream,no,no,yes,no,0,2860672,2866013
56,lila Wesen,ending_scream,no,no,no,yes,1,2868283,2870397
56,grünen Wesen,starting_melody,yes,no,no,no,2,2872666,2874335
56,gelben Wesen,ending_melody,no,yes,no,no,3,2876605,2877520
