subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
46,gelben Wesen,starting_scream,no,no,yes,no,0,7025584,7030509
46,grünen Wesen,ending_melody,no,yes,no,no,1,7032779,7036741
46,roten Wesen,ending_scream,no,no,no,yes,2,7039011,7041679
46,lila Wesen,starting_melody,yes,no,no,no,3,7043949,7045322
