subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
68,grünen Wesen,ending_scream,no,no,no,yes,0,1471786,1481616
68,gelben Wesen,starting_melody,yes,no,no,no,1,1483885,1486471
68,lila Wesen,starting_scream,no,no,yes,no,2,1488741,1490788
68,roten Wesen,ending_melody,no,yes,no,no,3,1493058,1495095
