subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
77,roten Wesen,starting_melody,yes,no,no,no,0,1414608,1423273
77,lila Wesen,ending_melody,no,yes,no,no,1,1425543,1435092
77,gelben Wesen,ending_scream,no,no,no,yes,2,1437362,1440724
77,grünen Wesen,starting_scream,no,no,yes,no,3,1442994,1447086
