subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
4,grünen Wesen,ending_melody,no,yes,no,no,0,1498081,1503615
4,roten Wesen,ending_scream,no,no,no,yes,1,1505884,1509830
4,lila Wesen,starting_melody,yes,no,no,no,2,1512099,1516109
4,gelben Wesen,starting_scream,no,no,yes,no,3,1518379,1521035
