subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
25,lila Wesen,ending_melody,no,yes,no,no,0,1468197,1478620
25,grünen Wesen,starting_scream,no,no,yes,no,1,1480890,1485131
25,roten Wesen,starting_melody,yes,no,no,no,2,1487401,1491466
25,gelben Wesen,ending_scream,no,no,no,yes,3,1493736,1497426
