subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
85,roten Wesen,ending_scream,no,no,no,yes,0,1504124,1513958
85,gelben Wesen,starting_scream,no,no,yes,no,1,1516227,1518806
85,grünen Wesen,ending_melody,no,yes,no,no,2,1521078,1525720
85,lila Wesen,starting_melody,yes,no,no,no,3,1527991,1530034
