subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
20,lila Wesen,ending_scream,no,no,no,yes,0,1613011,1622263
20,grünen Wesen,starting_melody,yes,no,no,no,1,1624534,1627473
20,roten Wesen,starting_scream,no,no,yes,no,2,1629744,1632054
20,gelben Wesen,ending_melody,no,yes,no,no,3,1634324,1638934
