subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
24,grünen Wesen,ending_melody,no,yes,no,no,0,1416535,1424181
24,roten Wesen,ending_scream,no,no,no,yes,1,1426451,1431460
24,gelben Wesen,starting_scream,no,no,yes,no,2,1433730,1437146
24,lila Wesen,starting_melody,yes,no,no,no,3,1439417,1441703
