subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
69,grünen Wesen,ending_melody,no,yes,no,no,0,1430812,1439874
69,lila Wesen,starting_melody,yes,no,no,no,1,1442143,1444509
69,roten Wesen,ending_scream,no,no,no,yes,2,1446780,1449155
69,gelben Wesen,starting_scream,no,no,yes,no,3,1451426,1453559
